A,B 
"(-20, 90, -2, 100)","[199.79606321733314, 0, 4158]"
"(-40, 90, 2, 100)","[199.77942407183758, 0, 1746]"
"(-40, 80, 3, 100)","[199.79771603430635, 0, 8517]"
"(-43, 70, 5, 90)","[199.78034651159422, 0, 1581]"
"(-47, 70, 6, 80)","[199.76788081648323, 0, 1200]"
"(-49, 80, -8, 0)","[196.1297228219351, 0, 5]"
"(-10, 50, -9, 170)","[188.8125430827766, 0, 47]"
"(-49, 80, 3, 180)","[197.38330679464545, 0, 7]"
"(-43, 60, 5, -50)","[199.30187027432984, 0, 163]"
"(-47, 70, -1, 130)","[198.62897682156026, 0, 8]"
"(-10, 80, 1, 140)","[116.31939313497267, 0, 23]"
"(-30, 60, 5, 120)","[136.69302505898315, -705.5736066712439, 150]"
"(-30, 60, 6, 120)","[-71.03994043629254, 108.38165178400489, 19]"
"(-40, 30, 9, 90)","[-846.7200000000453, 190.90988940819662, 22]"
"(-43, 20, 10, 80)","[-846.7200000000453, 0, 1]"
"(-47, 10, 10, 70)","[168.6035934381269, 0, 1]"
"(-41, 50, -9, 20)","[151.86125189969258, 0, 2]"
"(-45, 60, -8, 30)","[77.25517000268482, 0, 1]"
"(-47, 60, -9, 120)","[-202.8602651804952, -1117.5080778813935, 6]"
"(-41, 80, 2, 30)","[191.19007603720746, 0, 2]"
"(-43, 80, -3, 130)","[198.66663803144723, 0, 87]"
"(-47, 80, -2, 140)","[198.29279015719933, 0, 154]"
"(-20, 60, 3, -70)","[199.65998438736136, 0, 489]"
"(-20, 40, 2, 150)","[78.03343065525695, 0, 1]"
"(100, 180, -2, 0)","[-85.8129958882023, -1291.6019972849379, 250]"
"(-10, 80, -4, 120)","[199.81680235129284, 0, 4971]"
"(-40, 80, 3, 120)","[199.7779725516581, 0, 7565]"
"(-41, 70, 5, 110)","[199.75942901602394, 0, 16]"
"(-43, 80, 4, 70)","[199.54782150531383, 0, 1600]"
"(-47, 70, 5, 60)","[199.41933649777422, 0, 4029]"
"(-10, 80, -5, 120)","[199.62302196412006, 0, 2288]"
"(-20, 90, -2, 130)","[199.76985895067241, 0, 3428]"
"(-20, 90, -1, 130)","[199.82168315108504, 0, 4566]"
"(-30, 90, 0, 130)","[199.5774542827689, 0, 2288]"
"(-30, 90, 1, 130)","[199.7719753020378, 0, 2615]"
"(-40, 80, 4, 120)","[199.82723941327785, 0, 4566]"
"(-43, 70, 5, 110)","[199.77379072558392, 0, 1492]"
"(-47, 70, 6, 110)","[198.961073250211, 0, 1051]"
"(-20, 90, -3, 70)","[199.75120967306074, 0, 1587]"
"(-40, 90, 1, 70)","[199.63278709064392, 0, 1562]"
"(-40, 90, 2, 70)","[199.71215166648037, 0, 1587]"
"(-43, 80, 4, 60)","[199.55358724351515, 0, 1584]"
"(10, 100, -2, 0)","[169.0272716566655, 0, 1]"
"(-47, 70, 5, -10)","[193.04206773025123, 0, 1542]"
"(-10, 70, -6, 90)","[199.8428260656098, 0, 4597]"
"(-10, 80, -5, 100)","[199.7894138689982, 0, 2737]"
"(-20, 90, -2, 110)","[199.79121474140564, 0, 4013]"
"(-30, 90, -1, 110)","[199.77542375649725, 0, 1761]"
"(-30, 90, 0, 110)","[199.75619487765942, 0, 2737]"
"(-43, 80, 4, 100)","[199.69542751700405, 0, 1455]"
"(-47, 70, 5, 90)","[199.80059917133647, 0, 3875]"
"(-10, 80, -5, 160)","[198.73253239362174, 0, 1043]"
"(-20, 90, -2, 170)","[198.46036933309654, 0, 1774]"
"(-30, 90, -1, 170)","[198.21695351538867, 0, 461]"
"(-30, 90, 0, 170)","[198.3093068713938, 0, 1043]"
"(-40, 90, 1, 170)","[197.53926945187143, 0, 318]"
"(-40, 80, 3, 170)","[197.99396530514994, 0, 3672]"
"(-43, 80, 4, 160)","[197.694454235029, 0, 389]"
"(-47, 70, 5, 160)","[198.07598930761506, 0, 1406]"
"(-47, 80, -5, 10)","[199.72282272447293, 0, 351]"
"(20, -80, -4, 0)","[169.05405766499513, 0, 1]"
"(100, 120, 1, 0)","[198.339242644651, 0, 620]"
"(-43, 70, 5, 70)","[199.5562515196985, 0, 1599]"
"(-47, 70, 6, 60)","[199.51923284323027, 0, 1155]"
"(-40, 50, -9, -10)","[199.73947848333256, 0, 1168]"
"(-43, 60, -8, 0)","[199.76249838727136, 0, 151]"
"(-47, 70, -7, 0)","[199.77747948575782, 0, 127]"
"(-47, 60, -6, -20)","[199.4127698614131, 0, 601]"
"(-10, 80, -5, 110)","[199.8329960233444, 0, 2492]"
"(-30, 90, 0, 120)","[199.81009829383788, 0, 2492]"
"(-47, 70, 6, 100)","[199.76459009085232, 0, 1125]"
"(-20, 90, -3, 30)","[199.7855978745826, 0, 1148]"
"(-40, 90, 2, 30)","[199.7466265986657, 0, 1148]"
"(-43, 70, 5, 20)","[199.73761137481665, 0, 927]"
"(-47, 70, 6, 10)","[199.74054701744632, 0, 636]"
"(-47, 70, 5, 120)","[199.37410202830907, 0, 3000]"
"(-20, 90, -3, 40)","[199.77303880574797, 0, 1396]"
"(-40, 90, 1, 40)","[199.69183758470214, 0, 1404]"
"(-40, 90, 2, 40)","[199.7346646969136, 0, 1396]"
"(-43, 80, 4, 30)","[199.58759911989853, 0, 1378]"
"(-47, 70, 5, 20)","[199.57660607750492, 0, 2787]"
"(-43, 70, 5, 60)","[199.69116028971894, 0, 1496]"
"(-30, 90, -1, 100)","[199.79652268929792, 0, 1828]"
"(-40, 90, 1, 100)","[199.7835919112295, 0, 1469]"
"(-43, 80, 4, 90)","[199.76200367397465, 0, 1515]"
"(-10, 70, -6, 130)","[199.40907567840392, 0, 3026]"
"(-47, 70, 5, 130)","[199.52458303333748, 0, 2624]"
"(-40, 60, -9, 20)","[197.41650450391074, 0, 759]"
"(-43, 70, 5, 170)","[198.60899857524137, 0, 555]"
"(-49, 80, 2, 80)","[199.6160890908281, 0, 5]"
"(-10, 20, 6, -70)","[-846.3900000000456, 0, 1]"
"(-43, 70, 5, 120)","[199.31058432813438, 0, 1373]"
"(-47, 70, 6, 90)","[199.72534850069474, 0, 1178]"
"(-47, 70, 5, 50)","[199.679753277521, 0, 3541]"
"(-47, 70, 5, 70)","[199.46676268866617, 0, 4056]"
"(-43, 70, 5, 130)","[199.5946622745408, 0, 1191]"
"(-47, 70, 6, 120)","[199.33021310811915, 0, 922]"
"(-10, 80, -5, 140)","[199.22659952068193, 0, 1643]"
"(-30, 90, 0, 150)","[199.0872679754574, 0, 1643]"
"(-47, 70, 6, 130)","[198.78791478082633, 0, 816]"
"(-20, 70, -7, 80)","[199.76048275777248, 0, 96]"
"(-40, 90, -2, 100)","[199.5810008228535, 0, 96]"
"(-43, 90, 1, 100)","[199.3495299161495, 0, 96]"
"(-47, 90, 2, 100)","[199.19189805147937, 0, 38]"
"(-43, 80, 3, 100)","[199.70063193504365, 0, 627]"
"(-43, 80, 4, 50)","[199.66484612639692, 0, 1526]"
"(-47, 70, 5, 40)","[199.51623712599874, 0, 3350]"
"(-20, 90, -3, 150)","[199.30918172615847, 0, 964]"
"(-40, 90, 2, 150)","[198.91664975878012, 0, 964]"
"(-47, 60, -5, 20)","[199.7115741271162, 0, 532]"
"(-20, 90, -3, 50)","[199.73352378911966, 0, 1455]"
"(-40, 90, 2, 50)","[199.7239385663857, 0, 1455]"
"(-47, 70, 6, 30)","[199.73491840999145, 0, 921]"
"(-43, 70, 5, 0)","[196.95946884390668, 0, 663]"
"(-10, 70, 1, -30)","[199.68027555079277, 0, 918]"
"(-30, 50, 6, -50)","[199.55381655608676, 0, 918]"
"(-40, 70, -5, -60)","[199.44460203590907, 0, 956]"
"(-47, 70, -3, -50)","[199.46899241491727, 0, 635]"
"(-47, 60, -5, 10)","[199.74994125980436, 0, 239]"
"(-47, 70, 6, 50)","[199.67004367466987, 0, 1021]"
"(-20, 90, -3, 110)","[199.82569452434163, 0, 1669]"
"(-40, 90, 2, 110)","[199.77233071026768, 0, 1669]"
"(-43, 80, 4, 110)","[199.62014426102536, 0, 1272]"
"(-47, 70, 5, 110)","[199.31711662090856, 0, 3345]"
"(-10, 40, 3, -90)","[199.65586170225356, 0, 412]"
"(-10, 40, 4, -100)","[199.55902081193162, 0, 145]"
"(-20, 30, 5, -100)","[-846.2700000000457, 199.59433667325243, 379]"
"(-20, 30, 6, -110)","[-846.2700000000457, 199.50958298863003, 60]"
"(-41, 70, 5, 90)","[199.71061645483815, 0, 12]"
"(-45, 70, 6, 90)","[199.84000734930433, 0, 10]"
"(-49, 60, 7, 80)","[199.70087179911945, 0, 8]"
"(100, 90, -2, 0)","[197.7698304642209, 0, 1062]"
"(-10, 70, -6, 140)","[198.9696654525292, 0, 2397]"
"(-30, 90, -1, 150)","[198.9694295597423, 0, 887]"
"(-40, 90, 1, 150)","[197.93573112760222, 0, 648]"
"(-43, 80, 4, 140)","[199.10786431258344, 0, 763]"
"(-47, 70, 5, 140)","[198.95721351534482, 0, 2112]"
"(-20, 90, -3, 170)","[199.09544023993493, 0, 627]"
"(-20, 90, -1, 170)","[199.00689617391978, 0, 2864]"
"(-30, 90, 1, 170)","[199.0452573387068, 0, 1522]"
"(-40, 90, 2, 170)","[198.96867146829797, 0, 627]"
"(-40, 80, 4, 160)","[199.26473059768037, 0, 2864]"
"(-47, 70, 6, 150)","[199.01904567618033, 0, 583]"
"(-47, 80, 4, 90)","[199.5737399857571, 0, 295]"
"(-40, 50, 7, 180)","[198.49246572091954, -1255.1576109563873, 249]"
"(-43, 40, 8, 170)","[196.60230627118685, 0, 250]"
"(-47, 30, 9, 160)","[195.74624049358928, 0, 278]"
"(100, 150, 10, 0)","[199.3125374765121, 0, 349]"
"(-40, 90, 1, -20)","[199.69740652265708, 0, 355]"
"(-43, 80, 4, -20)","[199.70846666875968, 0, 489]"
"(-47, 70, 5, -30)","[199.67515023568376, 0, 780]"
"(-10, 80, -4, 170)","[198.75301850653398, 0, 2664]"
"(-40, 50, -9, -60)","[199.68051521836225, 0, 941]"
"(-40, 60, -8, -50)","[199.7389173573031, 0, 432]"
"(-47, 70, -6, -40)","[199.46131514379442, 0, 912]"
"(-43, 70, 5, -10)","[197.93037932162912, 0, 483]"
"(-40, 60, -8, 0)","[199.76764747146572, 0, 619]"
"(-43, 70, -7, 10)","[199.8167057112854, 0, 147]"
"(-47, 70, -6, 10)","[199.69565477476954, 0, 1160]"
"(-10, 60, -1, 120)","[196.89622515265305, 0, 42]"
"(-30, 50, 4, 110)","[198.31106811910843, 0, 42]"
"(-43, 50, -8, 110)","[198.29555589497298, -267.3117715045146, 148]"
"(-20, 90, -3, 80)","[199.74427806879578, 0, 1712]"
"(-40, 90, 2, 80)","[199.6037968727242, 0, 1712]"
"(-43, 70, 5, 30)","[199.70315166640614, 0, 1174]"
"(-10, 60, 0, -80)","[199.57902255486223, 0, 116]"
"(-10, 60, 1, -80)","[199.54610111594843, 0, 212]"
"(-30, 40, 6, -100)","[199.31517196456068, 0, 212]"
"(-40, 30, 7, -110)","[-835.1865765338329, 199.2530206296504, 47]"
"(-43, 40, -8, -100)","[198.42680345269054, 0, 21]"
"(-47, 50, -7, -90)","[199.3099924642779, 0, 86]"
"(90, -80, -5, 0)","[199.2126855412462, 0, 40]"
"(-20, 90, -3, 90)","[199.80547134742426, 0, 1795]"
"(-40, 90, 2, 90)","[199.77548126119066, 0, 1795]"
"(20, -30, -2, 0)","[169.0264049258996, 0, 1]"
"(-10, 60, -2, 40)","[199.72590692561, 0, 158]"
"(-30, 60, 1, 40)","[199.66158685529825, 0, 6]"
"(-41, 40, 6, 20)","[199.71868591387528, 0, 6]"
"(-20, 90, -3, 130)","[199.65232235999505, 0, 1372]"
"(-30, 90, -1, 140)","[199.51665987495755, 0, 1147]"
"(-40, 90, 1, 140)","[199.48751480222526, 0, 887]"
"(-40, 90, 2, 130)","[199.58659950335945, 0, 1372]"
"(-43, 80, 4, 130)","[199.56309584716425, 0, 959]"
"(-47, 70, 5, 100)","[199.72634999980744, 0, 3598]"
"(100, 130, 10, 0)","[199.72118046626798, 0, 696]"
"(-41, 60, 6, 150)","[192.89813395061947, 0, 5]"
"(-45, 50, 7, 140)","[198.71617550380122, 0, 18]"
"(-47, 60, 6, -40)","[199.54958192697936, 0, 136]"
"(-47, 70, 6, 170)","[198.4923938341641, 0, 343]"
"(-20, 90, -3, 140)","[199.61000994250628, -777.1200000001045, 1196]"
"(-40, 90, 2, 140)","[199.4342970410105, 0, 1194]"
"(-41, 70, -2, 140)","[112.23450366169709, 0, 1]"
"(-43, 60, -4, 50)","[199.72466862932203, 0, 15]"
"(-47, 90, 2, 70)","[199.84876940067724, 0, 36]"
"(-43, 80, 3, 80)","[199.81099435804256, 0, 662]"
"(-43, 60, -7, 130)","[79.96014208798059, -833.1300000000568, 78]"
"(100, 140, -5, 0)","[172.76502346512618, -1219.069076900173, 121]"
"(-43, 70, 5, 10)","[199.76311043952853, 0, 739]"
"(-40, 60, -7, -70)","[199.4844314687108, 0, 1001]"
"(100, -50, -3, 0)","[199.3954257245831, 0, 405]"
"(90, -50, -1, 0)","[199.3485634945966, 0, 851]"
"(60, -70, 6, 0)","[-462.61579102817416, -859.7788211831773, 5]"
"(-20, 80, -4, 10)","[199.3642890746242, 0, 2373]"
"(-47, 70, 5, 0)","[199.20112168760048, 0, 1980]"
"(-43, 40, -9, -100)","[199.26915597819527, 0, 66]"
"(-47, 40, -8, -90)","[104.13709638150576, 0, 3]"
"(100, -80, -7, 0)","[199.37036907562572, 0, 41]"
"(40, -80, 6, 0)","[-783.6151818327817, 0, 2]"
"(-45, 70, -3, 20)","[163.02660891833403, 0, 2]"
"(-47, 70, 6, 70)","[199.6022715071485, 0, 1206]"
"(-47, 80, 4, 60)","[199.55603789330408, 0, 289]"
"(-40, 50, 7, 170)","[197.23084116339146, -1187.0295211891303, 464]"
"(-43, 40, 8, 160)","[197.3711864115301, 0, 485]"
"(-47, 30, 9, 150)","[196.8138063915695, 0, 501]"
"(-20, 90, -3, 120)","[199.8214261631795, 0, 1515]"
"(-30, 90, -1, 130)","[199.60705210810877, 0, 1328]"
"(-40, 90, 1, 130)","[199.00918208733148, 0, 1035]"
"(-40, 90, 2, 120)","[199.796186152348, 0, 1515]"
"(-43, 80, 4, 120)","[199.53926348527932, 0, 1138]"
"(100, 0, 1, 0)","[199.18499347487142, 0, 1099]"
"(-10, 90, -2, 120)","[199.7156842997534, 0, 2280]"
"(-10, 90, -1, 120)","[199.68633915765685, 0, 1021]"
"(-20, 90, 1, 120)","[199.69558811362248, 0, 2275]"
"(-20, 90, 2, 120)","[199.78577373195412, 0, 530]"
"(-30, 80, 3, 120)","[199.72196005783638, 0, 3593]"
"(-30, 80, 4, 110)","[199.68892422838223, 0, 1021]"
"(-40, 70, 5, 110)","[199.75466431818563, 0, 7692]"
"(-40, 70, 6, 100)","[199.74463206215216, 0, 2275]"
"(-40, 60, 7, 90)","[199.71910488098334, 0, 1198]"
"(-43, 50, 8, 90)","[199.73538599977348, 0, 1174]"
"(-47, 40, 9, 80)","[199.67325056275138, 0, 1190]"
"(-43, 70, 5, -30)","[199.70831288541046, 0, 199]"
"(-20, 70, 3, 100)","[199.32623632479536, 0, 351]"
"(-40, 40, 8, 70)","[-764.3848615636805, 199.14212562017445, 349]"
"(-43, 30, 9, 60)","[-845.970000000046, 199.64806001156293, 54]"
"(-47, 20, 10, 50)","[-845.970000000046, 0, 1]"
"(100, 40, 10, 0)","[199.68376454804408, 0, 1360]"
"(-45, 80, -2, 30)","[199.53303535609294, 0, 8]"
"(-49, 80, -1, 30)","[199.52956920065733, 0, 7]"
"(-43, 70, 0, 140)","[197.49080264410088, 0, 392]"
"(-47, 70, 1, 140)","[197.0664898886161, 0, 463]"
"(-43, 70, -7, 0)","[199.7329321008788, 0, 245]"
"(-43, 60, -7, -50)","[199.4212622023052, 0, 836]"
"(-10, 80, -5, 150)","[198.85272976705738, 0, 1327]"
"(-20, 90, -2, 160)","[198.6887000332332, 0, 2176]"
"(-30, 90, -1, 160)","[198.53926521597472, 0, 627]"
"(-30, 90, 0, 160)","[198.35686367373853, 0, 1327]"
"(-40, 90, 1, 160)","[198.16739050724382, 0, 432]"
"(-43, 80, 4, 150)","[197.6662457434365, 0, 526]"
"(-47, 70, 5, 150)","[197.77484504496246, 0, 1789]"
"(-47, 60, -5, 50)","[198.37698852877645, 0, 418]"
"(-43, 70, 0, 0)","[199.12279529291385, 0, 802]"
"(-47, 70, 1, 0)","[199.04674030728188, 0, 1025]"
"(-47, 40, -8, 60)","[198.11549906876394, 0, 112]"
"(-20, 90, -3, 160)","[199.3197971958217, 0, 791]"
"(-20, 90, -1, 160)","[198.79562407162075, 0, 3274]"
"(-30, 90, 1, 160)","[199.0949364635514, 0, 1826]"
"(-40, 90, 2, 160)","[199.06862752305955, 0, 791]"
"(-40, 80, 4, 150)","[199.5314176610306, 0, 3274]"
"(-47, 70, 6, 140)","[198.47094064354806, 0, 740]"
"(-10, 70, -7, 120)","[199.0216607690914, 0, 195]"
"(-30, 90, -2, 140)","[198.6747541237778, 0, 195]"
"(-43, 80, 3, 130)","[198.88155791884788, 0, 420]"
"(-47, 80, 4, 130)","[198.01459543710087, 0, 178]"
"(-43, 70, -3, -50)","[199.4079851297605, 0, 294]"
"(-47, 80, -2, -40)","[199.55762758299676, 0, 206]"
"(-43, 80, 3, 60)","[199.5770567613994, 0, 646]"
"(-10, 50, -9, -10)","[199.72429373721073, 0, 199]"
"(-30, 80, -4, 20)","[199.63843620092638, 0, 199]"
"(-10, 40, 5, 30)","[153.87327937437507, 0, 1]"
"(-43, 80, -2, 180)","[123.72972938463508, -840.2100000000509, 80]"
"(-47, 80, -1, 180)","[146.1439481231015, -1330.0472447623633, 84]"
"(100, 180, 0, 0)","[154.8463308878594, -1211.9642241084935, 63]"
"(70, 170, 7, 0)","[198.1267157112355, -1596.3989496028892, 110]"
"(-49, 90, -9, 110)","[-218.06621392012426, -1285.4960995353129, 2]"
"(-10, 70, -4, -70)","[195.51589656408783, 0, 36]"
"(-10, 70, -3, -70)","[196.23398212474632, 0, 35]"
"(-20, 70, -1, -70)","[197.2723121911303, 0, 22]"
"(-30, 70, 1, -70)","[197.25405266295894, 0, 15]"
"(-30, 70, 2, -70)","[197.62142874696477, 0, 35]"
"(-40, 60, 4, -80)","[196.7645240147241, 0, 22]"
"(-41, 50, 6, -90)","[44.50495886566283, 0, 1]"
"(-45, 40, 7, -90)","[44.85859302621207, 0, 1]"
"(-49, 40, 8, -100)","[45.29867872082537, 0, 1]"
"(90, -110, 9, 0)","[-124.82778555013786, -141.22228844086013, 10]"
"(80, -120, 10, 0)","[-115.44903160427356, -814.4473569743667, 46]"
"(70, -140, 10, 0)","[-98.02998594584689, -508.06293215738515, 6]"
"(70, -160, 10, 0)","[28.329001718052673, -807.8677882144309, 9]"
"(60, -170, 10, 0)","[-1534.4025453748663, -928.5461245997907, 5]"
"(60, -180, 10, 0)","[-837.2549672700526, -40.401703398184424, 4]"
"(50, -240, 10, 0)","[18.484751895565893, 0, 3]"
"(-41, 40, 7, -50)","[192.07609074254404, 0, 13]"
"(-45, 30, 8, -60)","[195.627461073879, 0, 7]"
"(-49, 30, 9, -70)","[56.23798542681557, 0, 14]"
"(-40, 50, -9, 140)","[-78.80994453292527, -1292.5663861241737, 92]"
"(-41, 60, -7, 150)","[70.28093939858721, 0, 1]"
"(-45, 70, -6, 160)","[76.93902696552753, 0, 1]"
"(-49, 70, -5, 160)","[85.22508455267122, 0, 1]"
"(80, 170, -2, 0)","[-107.70593794324058, -1463.454897044138, 327]"
"(-45, 80, 1, 60)","[191.35762878722824, 0, 3]"
"(100, 40, -5, 0)","[199.50871103058844, 0, 893]"
"(-30, 60, 3, -50)","[199.3256397443063, 0, 82]"
"(-43, 50, -9, -60)","[199.67464144020192, 0, 128]"
"(-47, 60, -8, -50)","[199.6507220216744, 0, 151]"
"(100, 70, -4, 0)","[196.2289974792411, 0, 1005]"
"(-10, 50, 0, 170)","[-534.4285931874451, -918.0473706369157, 31]"
"(-20, 40, 4, 160)","[-809.5180641252846, -1212.8914626258681, 46]"
"(-43, 70, -5, 180)","[-441.4135731611151, -1241.4400115520139, 35]"
"(30, 240, -8, 0)","[-1070.5077045386329, -1721.2420470518243, 5]"
"(-43, 60, 4, -30)","[199.71918021967306, 0, 54]"
"(-47, 70, 6, 0)","[199.74926452481293, 0, 514]"
"(-40, 50, -5, -30)","[199.71440552975633, 0, 11]"
"(-20, 90, -2, 10)","[198.98598798679956, 0, 1727]"
"(-30, 90, -1, 20)","[199.1446613124358, 0, 1305]"
"(-40, 90, 1, 10)","[195.62900195977264, 0, 933]"
"(-43, 80, 4, 10)","[199.05721662118475, 0, 1084]"
"(-47, 40, -9, 50)","[198.95197732402602, 0, 362]"
"(-20, 90, -3, 180)","[196.56074437814124, 0, 1185]"
"(-40, 90, 2, 180)","[197.5872922029409, 0, 1185]"
"(20, 70, -8, 0)","[-1259.231272702007, -1346.3741745408781, 8]"
"(10, 90, -5, 0)","[-845.7600000000461, -842.430000000049, 2]"
"(0, 100, -3, 0)","[168.9354191445382, 0, 1]"
"(-45, 70, 5, 90)","[199.81484014786707, 0, 23]"
"(-30, 90, -1, 10)","[198.55342454858857, 0, 1070]"
"(-41, 80, 3, 0)","[177.93113243884181, 0, 8]"
"(-45, 80, 4, 0)","[192.8212108869381, 0, 4]"
"(-49, 70, 5, -10)","[197.71772780270226, 0, 7]"
"(-40, 90, 1, 30)","[199.7152087929864, 0, 1195]"
"(100, 70, -9, 0)","[199.57616970750033, -197.7124618032808, 475]"
"(20, 90, 8, 0)","[199.68170365131294, 0, 14]"
"(20, 80, 9, 0)","[199.68534682953793, 0, 73]"
"(-43, 80, -3, -50)","[199.54273102994011, 0, 131]"
"(-47, 80, -2, -50)","[199.25104691549896, 0, 246]"
"(100, -40, -1, 0)","[199.54049040388935, 0, 148]"
"(-10, 70, -6, 170)","[197.65222127603914, 0, 1104]"
"(-47, 70, 5, 170)","[197.50124839367754, 0, 992]"
"(-20, 90, -3, 0)","[199.3573230338524, 0, 688]"
"(-40, 90, 2, 0)","[199.5751102602585, 0, 688]"
"(-47, 70, 6, -20)","[-95.6013239210806, 199.52238651022847, 305]"
"(-10, 40, 6, 120)","[181.01810182475054, 0, 4]"
"(-10, 30, 7, 120)","[-845.7300000000462, 0, 1]"
"(-20, 30, 8, 110)","[-845.7300000000462, 0, 1]"
"(-20, 20, 9, 100)","[168.9039283932657, 0, 1]"
"(-10, 50, 0, -70)","[199.6726052208021, 0, 407]"
"(-43, 60, -6, -60)","[199.54379352383037, 0, 869]"
"(-47, 50, -7, 110)","[185.1939505449495, 0, 42]"
"(-10, 80, 1, 180)","[-466.89866099646883, -1194.4623311498453, 39]"
"(-10, 80, 3, 180)","[36.657827062257766, 0, 2]"
"(-20, 70, 5, 170)","[25.091969921992728, 0, 1]"
"(-30, 60, 6, 170)","[-963.3284976004396, -1096.1734286612204, 13]"
"(-30, 50, 7, 160)","[58.250671855465555, 0, 2]"
"(-30, 50, 8, 150)","[8.456400000000462, 0, 1]"
"(-40, 40, 9, 140)","[-845.6400000000463, 0, 1]"
"(-40, 30, 10, 130)","[-845.6400000000463, 0, 1]"
"(-41, 20, 10, 120)","[168.97045563978824, 0, 1]"
"(-20, 80, 2, -30)","[199.21087826738847, 0, 320]"
"(-43, 60, -8, -50)","[199.67546872003692, 0, 235]"
"(-47, 70, -7, -40)","[199.6738509222329, 0, 161]"
"(-43, 80, -3, -10)","[199.3271277693617, 0, 403]"
"(-43, 80, 3, 0)","[198.4597371490207, 0, 364]"
"(-10, 50, -9, 150)","[181.70040300868243, -466.705949804629, 55]"
"(-10, 60, -8, 160)","[188.36547186691894, 0, 52]"
"(-40, 90, 1, -10)","[199.6325814049795, 0, 492]"
"(-43, 60, -5, 20)","[199.73500987842658, 0, 416]"
"(-47, 70, 1, -40)","[199.56521220005905, 0, 323]"
"(-10, 80, -5, 170)","[198.98477235375168, 0, 760]"
"(-40, 80, 4, 170)","[198.4818861504727, 0, 2296]"
"(-43, 70, 5, 160)","[197.7240951154506, 0, 748]"
"(-47, 70, 6, 160)","[198.67793936361915, 0, 453]"
"(-43, 70, -1, -30)","[199.33212826525613, 0, 478]"
"(-47, 70, 0, -30)","[199.29582600297795, 0, 478]"
"(-45, 70, -5, 30)","[174.0555110614386, 0, 3]"
"(-43, 60, -7, 80)","[197.91150647416646, 0, 198]"
"(-40, 40, -9, -90)","[199.5425343669276, 0, 602]"
"(-47, 60, -5, -70)","[199.27361548643148, 0, 117]"
"(90, -60, -4, 0)","[199.34825377778057, 0, 353]"
"(-45, 70, 6, 110)","[199.80670527576893, 0, 11]"
"(-49, 60, 7, 100)","[199.82063817094604, 0, 14]"
"(-47, 40, -8, -60)","[199.2647699692915, 0, 148]"
"(100, 20, -3, 0)","[199.53589162359322, 0, 530]"
"(-30, 50, -9, -40)","[199.56480021919373, 0, 144]"
"(-43, 80, -5, -10)","[199.00534917228293, 0, 353]"
"(-47, 80, -4, -10)","[199.46884448744794, 0, 144]"
"(-10, 90, -3, 50)","[199.79170280646804, 0, 1184]"
"(-30, 90, 2, 50)","[199.73934573632442, 0, 1184]"
"(-43, 70, 6, 30)","[199.5173445680488, 0, 1152]"
"(-47, 60, 7, 20)","[199.58372737630953, 0, 1840]"
"(80, 0, -9, 0)","[190.85576133072658, 0, 1754]"
"(80, 10, -8, 0)","[190.5965553955956, 0, 2658]"
"(80, 20, -7, 0)","[189.95627880130735, 0, 1583]"
"(70, 20, -6, 0)","[187.15138041510363, 0, 1916]"
"(70, 30, -5, 0)","[187.1092597599699, 0, 1975]"
"(60, 30, -4, 0)","[183.40042095486712, -666.8150956385812, 1754]"
"(60, 30, -3, 0)","[183.4025197080564, -689.0315195075209, 3145]"
"(60, 40, -2, 0)","[184.96024424175002, -1126.071786532758, 1576]"
"(50, 40, -1, 0)","[182.33537214081608, -89.82562131047678, 1008]"
"(50, 40, 0, 0)","[180.9680081173004, -524.8207207246008, 1964]"
"(40, 40, 1, 0)","[173.66206008348317, -719.9647232786317, 809]"
"(40, 30, 2, 0)","[175.3472908047819, -713.9736999956463, 3117]"
"(30, 30, 4, 0)","[168.23790541318098, -644.6879010783125, 990]"
"(-43, 40, -9, 90)","[194.66619048406747, 0, 113]"
