A,B 
"(-10, 70, -9, 30)","[-639.451305, 0, 4]"
"(-10, 80, -8, 40)","[-899.01, -760.5, 4]"
"(-20, 90, -7, 40)","[-900.0, -803.7307782375468, 3]"
"(-20, 90, -6, 50)","[-80.99999999999999, -900.0, 3]"
"(-20, 100, -5, 50)","[179.9730040853965, 0, 1]"
"(-10, 80, -8, 10)","[9.0, 0, 1]"
"(-10, 90, -7, 10)","[-900.0, 0, 1]"
"(-20, 90, -6, 20)","[-900.0, 0, 1]"
"(-20, 100, -5, 30)","[179.96556821338703, 0, 1]"
"(-10, 80, 2, -20)","[161.45691900152536, 0, 2]"
"(-41, 50, -9, -50)","[147.91472628868706, 0, 1]"
"(-45, 60, -8, -50)","[162.47336408033573, 0, 1]"
"(-49, 70, -7, -40)","[179.50101062027568, 0, 1]"
"(-10, 80, 2, 120)","[152.9459694021868, 0, 4]"
"(-41, 50, -9, 80)","[161.92704338822347, 0, 1]"
"(-45, 60, -8, 90)","[179.4080995910864, 0, 2]"
"(-45, 80, -3, 0)","[197.23367056791665, 0, 3]"
"(-40, 70, 5, 140)","[199.52527201334698, -759.0725775, 137]"
"(-47, 40, 9, 110)","[199.5650889334376, 0, 15]"
"(-20, 70, -9, -10)","[-1636.6720135425446, -1613.8300226825393, 7]"
"(-20, 80, -8, -10)","[-1761.375275775, -1761.9004200049815, 6]"
"(-30, 90, -7, 0)","[-900.0, 0, 1]"
"(-30, 100, -6, 10)","[-900.0, 179.9648136295159, 2]"
"(-40, 100, -5, 10)","[179.97218526351287, 0, 1]"
"(-43, 50, -6, 100)","[178.6862377819127, 0, 1]"
"(-10, 50, 8, -40)","[178.25826676619096, 0, 2]"
"(-30, 40, -7, 60)","[142.29488413543766, 0, 1]"
"(-40, 50, -5, 70)","[153.081569584093, 0, 1]"
"(-43, 60, -2, 80)","[161.43459404010946, 0, 1]"
"(-47, 60, -1, 80)","[178.28607490071283, 0, 1]"
"(-20, 40, 6, 140)","[195.84498770790117, 0, 20]"
"(-20, 30, 7, 130)","[-900.0, 191.15620288195248, 18]"
"(-30, 10, 9, 110)","[179.96388327301426, 0, 1]"
"(-20, 100, -9, 160)","[-880.0462443054715, 189.96344281134105, 11]"
"(-41, 80, 0, -10)","[186.00061360592872, 0, 2]"
"(-10, 60, 7, 120)","[130.05432698021335, 0, 1]"
"(-10, 50, 8, 110)","[175.21361212047356, 0, 2]"
"(-20, 40, 9, 100)","[155.06901539648211, 0, 1]"
"(-43, 60, -4, 120)","[178.15798956371626, 0, 1]"
"(-41, 50, 8, -10)","[199.08809549875275, 0, 3]"
"(-10, 70, -9, -30)","[10.98834807375, 0, 4]"
"(-20, 80, -8, -20)","[-758.8305, 0, 2]"
"(-20, 80, -7, -10)","[17.594999999999995, 0, 2]"
"(-20, 90, -6, 0)","[-1759.5, -897.750993756757, 4]"
"(-30, 90, -5, 0)","[-900.0, 0, 1]"
"(-30, 100, -4, 0)","[-882.0039927715229, 0, 2]"
"(-10, 70, -8, 30)","[-932.8568507744418, 0, 3]"
"(-10, 80, -6, 40)","[174.74401509517222, 0, 4]"
"(-20, 90, -4, 50)","[-882.7742024063765, -974.6122076866081, 4]"
"(-45, 90, 3, 50)","[177.40000025765687, 0, 1]"
"(-47, 70, -7, 60)","[199.4409877120613, 0, 78]"
"(-10, 60, -9, 60)","[-1145.4412263755457, -1114.9950772175114, 17]"
"(-10, 70, -8, 70)","[-536.6677702500001, -1504.0844005022152, 3]"
"(-20, 80, -7, 80)","[-1686.0598226928523, -1682.001232412536, 12]"
"(-20, 80, -6, 80)","[80.51599921828654, -1899.3166379340753, 12]"
"(-30, 100, -9, 100)","[-880.0076047830897, 199.74645243004443, 22]"
"(-10, 60, -9, -20)","[-599.6028185059944, -1102.9170170412283, 15]"
"(-10, 70, -8, -10)","[10.237090403306249, 0, 3]"
"(-20, 80, -7, 0)","[-1406.2277475856804, -1844.9983094001902, 6]"
"(-20, 80, -6, 0)","[-1657.1385380258419, -1920.6349766975807, 7]"
"(-20, 90, -5, 10)","[-1667.8305, -746.1192553205635, 3]"
"(-30, 90, -4, 10)","[143.0760880155679, 0, 2]"
"(-40, 100, -2, 20)","[-900.0, 0, 1]"
"(-40, 100, -1, 20)","[179.91579958904896, 0, 1]"
"(-41, 30, -9, 130)","[66.17632771919283, 0, 1]"
"(-45, 40, -8, 130)","[66.8728979171846, 0, 1]"
"(-49, 40, -7, 140)","[67.68759990313988, 0, 1]"
"(-10, 90, -9, 150)","[-900.0, -900.0, 2]"
"(-45, 90, -6, 180)","[-193.04609873695642, 0, 1]"
"(20, 300, -6, 0)","[179.9727275146762, 0, 1]"
"(-41, 50, -9, 90)","[180.36494126018877, 0, 3]"
"(-49, 70, -7, 100)","[178.38818208892516, 0, 1]"
"(-45, 90, -6, 150)","[58.72625501905508, 0, 9]"
"(-49, 100, -5, 150)","[-13.37281264555089, 0, 4]"
"(-10, 30, 6, 30)","[178.57019260295846, 0, 3]"
"(-41, 90, 1, 120)","[196.93437454818098, 0, 3]"
"(-45, 90, 2, 120)","[179.52320319446318, 0, 2]"
"(-45, 70, -4, -30)","[196.8944159299316, 0, 3]"
"(-47, 90, 2, -30)","[198.9536984260344, 0, 5]"
"(-10, 80, -9, 60)","[9.0, 0, 1]"
"(-10, 90, -8, 70)","[-900.0, -821.7384665596778, 2]"
"(-20, 90, -7, 80)","[-990.0, -982.7275369995914, 8]"
"(-20, 100, -6, 90)","[179.97301189158907, 0, 1]"
"(-10, 40, -9, -100)","[198.50862057243057, 0, 15]"
"(-20, 50, -7, -90)","[153.42099632914787, 0, 7]"
"(-30, 70, -4, -70)","[198.6267308517542, 0, 15]"
"(-40, 70, -2, -70)","[159.5293305627767, 0, 7]"
"(-43, 70, 1, -70)","[197.10904055046217, 0, 4]"
"(-47, 70, 2, -70)","[199.495435033441, 0, 7]"
"(90, -70, 3, 0)","[199.6056838561061, 0, 10]"
"(80, -80, 5, 0)","[-43.294358621614904, 0, 7]"
"(80, -90, 6, 0)","[136.5109434735336, -396.26655407911755, 9]"
"(70, -90, 7, 0)","[-356.2167940165436, 0, 4]"
"(70, -100, 8, 0)","[9.0, 0, 1]"
"(60, -110, 9, 0)","[-511.6903272673103, -1021.3579057511313, 3]"
"(50, -120, -9, 0)","[11.4043725, 0, 2]"
"(40, -110, -7, 0)","[9.0, 0, 1]"
"(40, -100, -6, 0)","[-1186.8021343125, 0, 1]"
"(-45, 60, -8, 100)","[179.62224501807282, 0, 2]"
"(-43, 50, 8, 10)","[199.89567972355076, 0, 73]"
"(-47, 40, 9, 0)","[199.9074746907399, 0, 87]"
"(-41, 70, -3, -50)","[146.75944011877536, 0, 1]"
"(-45, 70, -2, -50)","[191.7372488190839, 0, 2]"
"(-49, 70, -1, -50)","[194.88308023451893, 0, 2]"
"(-10, 70, 6, 40)","[183.16751473322924, 0, 2]"
"(-20, 40, 9, 20)","[195.1375561543224, 0, 2]"
"(-20, 40, 9, -30)","[144.31330641225352, 0, 1]"
"(-20, 30, 10, -40)","[158.26117709035498, 0, 1]"
"(-43, 60, -4, -10)","[162.38692236170522, 0, 1]"
"(-47, 60, -3, -10)","[179.39990919497686, 0, 1]"
"(-47, 80, -7, 170)","[-583.7252510435288, -1495.408725793309, 2]"
"(-49, 50, 8, 60)","[179.69968997307225, 0, 1]"
"(-41, 50, 7, 80)","[199.5898892266104, 0, 19]"
"(-20, 70, -9, 140)","[-1191.4435980008104, -1487.582998726555, 5]"
"(-20, 80, -8, 150)","[-1574.4506932694385, -2431.0091614224857, 7]"
"(-30, 90, -7, 160)","[-900.0, -729.0575909464585, 2]"
"(-30, 90, -6, 170)","[-1676.3142421765092, -1595.321359032488, 6]"
"(-40, 100, -5, 170)","[197.9709757511853, 0, 2]"
"(-20, 90, -9, 140)","[-1699.2912067953375, -966.0106173834697, 10]"
"(40, 180, 10, 0)","[-615.8006498173361, -2176.4285675260758, 2]"
"(-45, 80, 1, 40)","[197.49807862785644, 0, 3]"
"(-10, 80, -7, 50)","[-149.39427577499995, -1669.5, 3]"
"(-20, 100, -9, 60)","[-880.028246051961, 199.7469948047541, 7]"
"(-45, 60, 6, -60)","[172.06086287062905, 0, 1]"
"(-49, 50, -7, 0)","[199.70366454624534, 0, 3]"
"(-10, 70, -8, -20)","[-1265.5258313180584, -80.23049999999999, 8]"
"(-20, 90, -6, -10)","[-899.1, 0, 2]"
"(-20, 90, -5, 0)","[-900.0, -900.0, 2]"
"(-30, 100, -3, 0)","[179.94058429305295, 0, 1]"
"(-41, 50, 8, 120)","[174.35628654789468, 0, 1]"
"(-10, 80, -9, 140)","[-1537.9332115398315, -1717.9311571538983, 3]"
"(-40, 100, -9, 20)","[-900.0, 108.93652069438943, 9]"
"(-40, 100, -8, 30)","[199.75940023083152, 0, 3]"
"(-47, 50, -9, 150)","[-742.9533051865183, -1544.0620350037684, 3]"
"(-30, 30, 5, -50)","[177.120798181042, 0, 1]"
"(-43, 70, 4, -70)","[199.6115256048734, 0, 11]"
"(-47, 60, 5, -70)","[199.69241528829687, 0, 63]"
"(-43, 100, -9, 160)","[91.93638885455871, -882.0039465420508, 6]"
"(-10, 50, 8, 140)","[16.694999999999997, 0, 1]"
"(-10, 40, 9, 130)","[9.0, 0, 1]"
"(-20, 30, 10, 120)","[-900.0, 0, 1]"
"(-45, 90, 2, 20)","[177.07309362681067, 0, 1]"
"(-45, 90, 2, 80)","[177.3587218878351, 0, 1]"
"(-41, 80, 1, -40)","[195.26945132478735, 0, 3]"
"(-45, 50, 7, 70)","[169.91688592091256, 0, 2]"
"(-40, 40, -8, 140)","[35.72411775556453, -884.8257750000001, 7]"
"(-47, 60, -9, 150)","[-703.930516223115, -1550.1680846511142, 4]"
"(-41, 60, 6, 120)","[171.52381191575427, 0, 2]"
"(-45, 50, 7, 110)","[193.80921197465634, 0, 2]"
"(-49, 40, 8, 110)","[191.70385473817177, 0, 2]"
"(-30, 90, -9, 20)","[-845.1635456677158, -1601.93778337877, 7]"
"(-40, 90, -8, 20)","[-900.0, -900.0, 2]"
"(-40, 100, -7, 30)","[199.7704183045215, 0, 3]"
"(-43, 50, -9, -10)","[199.93329968523147, 0, 28]"
"(-47, 60, -8, 0)","[199.81922495294236, 0, 27]"
"(-40, 90, -3, 140)","[199.88483525521008, 0, 24]"
"(-40, 60, 7, 160)","[-585.1095474046751, -1235.7405966582098, 11]"
"(-43, 60, 7, 80)","[199.70224948156135, 0, 96]"
"(-47, 50, 8, 70)","[199.70137199425815, 0, 174]"
"(-20, 80, -9, 10)","[-1714.1711277215898, -1762.4526254869802, 14]"
"(-30, 90, -8, 10)","[-990.0, -981.1186418880613, 6]"
"(-30, 90, -7, 20)","[-900.0, -904.2260422850412, 6]"
"(-40, 100, -6, 30)","[197.97458653422584, 0, 2]"
"(-40, 90, -6, 160)","[-1654.277242552687, 0, 2]"
"(-47, 100, -4, 170)","[162.33255405324277, 0, 1]"
"(40, 240, 5, 0)","[-1403.358547343978, 0, 2]"
"(40, 240, 6, 0)","[9.0, 0, 1]"
"(30, 240, 7, 0)","[-1593.3341914815214, 0, 1]"
"(-41, 60, 4, -10)","[199.79594648130643, 0, 4]"
"(-20, 70, -9, 0)","[-1626.7709136698566, -1584.0844104748433, 13]"
"(-30, 80, -8, 10)","[-1523.714694073924, -1623.4258176167089, 4]"
"(-30, 80, -7, 10)","[-1346.6777713801164, 0, 4]"
"(-40, 90, -6, 20)","[-900.0, -746.152710519645, 2]"
"(-40, 90, -5, 30)","[-900.0, 0, 1]"
"(-40, 100, -4, 30)","[179.97488666928015, 0, 1]"
"(-30, 100, -9, 10)","[199.94803385968146, -900.0, 7]"
"(-30, 100, -8, 20)","[-710.734062910562, 199.7489216407312, 8]"
"(-43, 30, -9, 100)","[174.43269384741959, 0, 1]"
"(-43, 70, -8, 50)","[199.48177147472276, 0, 222]"
"(-43, 30, 8, -50)","[-883.8383875075707, 199.67614337298397, 7]"
"(-47, 20, 9, -60)","[-719.0463313394844, 179.6563080075385, 3]"
"(-43, 60, -5, 160)","[199.77528598836176, 0, 15]"
"(-20, 90, -9, 10)","[-974.6121117061077, -810.1221866855433, 6]"
"(-47, 90, 2, -20)","[198.66260093965377, 0, 5]"
"(-43, 90, 2, -30)","[178.71929900016906, 0, 5]"
"(-43, 30, 8, 140)","[29.531508929648368, -1506.4586820246336, 10]"
"(-43, 30, 8, -20)","[-880.3396955083184, 193.4375267257614, 8]"
"(-20, 100, -9, 20)","[199.9251215260906, 0, 4]"
"(-30, 90, -8, 170)","[-811.2071738943888, -1588.1247579547512, 8]"
"(-40, 100, -7, 170)","[197.95365183162994, 0, 2]"
"(-49, 50, 6, 160)","[196.44568922204868, 0, 2]"
"(-30, 60, -9, -10)","[165.48045089110977, 0, 10]"
"(-30, 70, -8, 0)","[171.4942198034216, 0, 5]"
"(-40, 80, -7, 10)","[183.40483191725198, 0, 2]"
"(-40, 80, -6, 10)","[185.87293982899297, -900.0, 8]"
"(-40, 90, -5, 20)","[-1658.971064491735, -806.8872912283495, 6]"
"(-43, 90, -4, 20)","[198.96431114795118, 0, 6]"
"(-47, 100, -3, 20)","[197.54494584176302, 0, 2]"
"(-40, 80, -7, 0)","[21.431474680273396, 0, 2]"
"(-20, 80, -9, 0)","[-1580.4520796986228, -1775.8122064866404, 10]"
"(-20, 90, -8, 10)","[-900.0, -809.2898659184235, 4]"
"(-20, 90, -7, 10)","[-900.0, -809.3967436616873, 4]"
"(-30, 100, -6, 20)","[179.92984270235993, 0, 1]"
"(-40, 50, -9, -10)","[199.91696953638098, 0, 38]"
"(-20, 60, -9, -10)","[-1209.6464507019386, -918.2201287953277, 10]"
"(-20, 70, -8, -10)","[-652.1148665614135, -1568.3429509411806, 22]"
"(-30, 90, -6, 10)","[-1588.9886340002388, -1659.3285960069368, 4]"
"(-30, 90, -5, 10)","[179.626775148089, -900.0, 5]"
"(-40, 90, -4, 20)","[-895.4428937027009, -900.0, 4]"
"(-40, 100, -3, 20)","[179.97629213870812, 0, 1]"
"(-30, 80, -5, 10)","[168.31213049101223, 0, 2]"
"(-40, 90, -3, 20)","[166.6657252776331, 0, 3]"
"(-43, 90, 0, 20)","[162.37356765155334, 0, 1]"
"(-47, 90, 1, 20)","[179.3842896509396, 0, 1]"
"(-47, 20, 9, 130)","[104.87383338765561, -1571.4062712272114, 7]"
"(-47, 50, 8, 160)","[199.62378109744037, 0, 28]"
"(-47, 50, -6, 150)","[89.8927774301839, 0, 1]"
"(-30, 100, -9, 20)","[199.96796981265132, 0, 14]"
"(-45, 50, 6, 170)","[195.63038233411328, 0, 2]"
"(-20, 70, -8, 0)","[-1419.6053494898058, -2345.174479136813, 17]"
"(-30, 80, -7, 0)","[-759.493305, -1738.9310897530306, 5]"
"(-30, 80, -6, 10)","[-1722.6283861667464, -1593.388443962283, 7]"
"(-40, 90, -5, 10)","[-1669.5, -1596.9976082511273, 3]"
"(-40, 100, -9, 30)","[199.92306888106143, 0, 12]"
"(-20, 60, -9, -20)","[-563.9428537143739, -902.0795475646601, 18]"
"(-30, 80, -6, 0)","[196.3293428864921, 0, 8]"
"(-30, 80, -5, 0)","[198.81819933500748, 0, 37]"
"(-40, 90, -4, 10)","[197.00963748359172, 0, 8]"
"(-40, 90, -3, 10)","[198.97716225045448, 0, 8]"
"(-43, 90, -1, 10)","[199.3022452443895, 0, 5]"
"(-47, 90, 0, 10)","[199.49210432069307, 0, 5]"
"(-40, 90, -8, 160)","[-2384.834972822565, -1513.029523533083, 4]"
"(-43, 100, -7, 170)","[179.96713680139993, 0, 1]"
"(-43, 90, 2, -20)","[196.40426176777282, 0, 8]"
"(-20, 80, -8, 160)","[-1824.4908296424899, -1857.0126420359186, 11]"
"(-20, 90, -7, 170)","[-1753.3034701203019, -810.8927373948443, 11]"
"(-30, 100, -5, 180)","[197.89497164105984, 0, 2]"
"(-43, 90, -1, 20)","[162.65656643150987, 0, 1]"
"(-47, 90, 0, 20)","[179.71528237603496, 0, 1]"
"(-10, 30, 6, 130)","[163.59020781832163, 0, 2]"
"(-30, 90, -9, 10)","[-981.2059529275211, -1669.5, 13]"
"(-40, 90, -9, 140)","[-1537.9591464793755, -827.5519604053675, 7]"
"(-43, 50, -9, 150)","[-594.4969550900505, -1483.594224593158, 6]"
"(-47, 90, -3, 20)","[199.179035076474, 0, 4]"
"(-43, 70, -9, 140)","[-671.5837690470855, -1503.2933897708347, 5]"
"(-20, 60, -8, -10)","[-820.4272294160605, -1420.5889105712922, 12]"
"(-43, 70, 6, 80)","[199.75050170690162, 0, 36]"
"(-30, 60, -8, 0)","[185.57679891706246, 0, 5]"
"(-40, 80, -5, 20)","[196.78757663492675, 0, 2]"
"(-30, 80, -9, 0)","[-1899.0289293257554, -1738.0940019017532, 3]"
"(-10, 80, -9, 170)","[-1797.0115948723837, -1509.7682849992116, 4]"
"(-10, 30, 7, 120)","[161.9378167717819, 0, 1]"
"(-30, 70, -8, -10)","[97.96216949456131, 0, 2]"
"(-43, 100, -9, 20)","[-900.0, 0, 1]"
"(-47, 100, -8, 30)","[179.93510697486974, 0, 1]"
"(-40, 90, -9, 20)","[-900.0, -729.0181137237275, 2]"
"(-43, 100, -8, 30)","[-900.0, -900.0, 2]"
"(-47, 100, -7, 40)","[179.9467748172969, 0, 1]"
"(-30, 60, 6, 170)","[-489.5225368281933, -433.18601616569055, 6]"
"(-45, 80, 1, 120)","[182.14719261526733, 0, 2]"
"(-49, 80, 2, 120)","[179.48283943489096, 0, 1]"
"(-20, 50, -9, -20)","[-401.0441985652246, 0, 4]"
"(-40, 100, -8, 20)","[-746.133934759069, 199.9269235291315, 5]"
"(-41, 50, -9, 150)","[16.694999999999997, 0, 1]"
"(-45, 60, -8, 160)","[9.0, 0, 1]"
"(-49, 60, -7, 170)","[-586.4856805726289, 0, 1]"
"(-45, 60, -7, 160)","[9.9, 0, 2]"
"(-41, 80, -9, 180)","[-559.2900784572196, -892.3050000000001, 4]"
"(-47, 60, 7, 70)","[199.8596421511414, 0, 48]"
"(-43, 30, 9, 0)","[162.58252370037812, 0, 1]"
"(-40, 100, -3, 30)","[-885.1963669037438, 179.98480977891458, 3]"
"(-43, 100, -2, 30)","[162.6155917690788, 0, 1]"
"(-47, 100, -1, 30)","[179.66735879424422, 0, 1]"
"(-20, 90, -9, 20)","[-1902.0798264280397, -1831.3968947269145, 8]"
"(-30, 90, -8, 30)","[-900.0, -973.0734464774896, 3]"
"(-30, 100, -7, 40)","[199.7296622691525, 0, 3]"
"(-43, 90, -9, 150)","[4.1361652356136975, -900.0, 4]"
"(-47, 80, 4, -60)","[193.56025787231644, 0, 2]"
"(-45, 80, -4, 160)","[197.81051502030527, 0, 26]"
"(-20, 100, -9, 120)","[-709.2270109151005, -729.0295939449614, 19]"
"(-20, 90, -9, 110)","[-1691.2519091359059, -826.8567252030147, 13]"
"(-20, 100, -8, 120)","[-882.0019595948806, 0, 2]"
"(-10, 80, -6, 10)","[-1537.0319632990818, -1039.057474163301, 4]"
"(-20, 100, -9, 30)","[199.76818554998565, 0, 3]"
"(-41, 60, 6, 100)","[193.36074919859888, 0, 2]"
"(-10, 80, -6, -30)","[9.0, 0, 1]"
"(-20, 90, -4, -20)","[183.8733085024128, -900.0, 4]"
"(-20, 100, -3, -10)","[179.95219386208964, 0, 1]"
"(-10, 30, 3, 180)","[173.43616282384372, 0, 1]"
"(-43, 100, -1, 20)","[188.90049031582416, 0, 2]"
"(-47, 100, 0, 20)","[191.39638367375315, 0, 2]"
"(-30, 90, -7, 10)","[-1537.9605674942966, -1589.4307368840716, 5]"
"(-20, 70, -9, 10)","[-1511.4007830803862, -1573.2250845517592, 11]"
"(-20, 70, -8, 20)","[-639.556303275, -1287.4694772759167, 7]"
"(-20, 80, -7, 20)","[-1295.481042743693, -1592.8486677998635, 6]"
"(-30, 90, -6, 30)","[-1759.41, -900.0, 4]"
"(-30, 90, -5, 40)","[-1759.5, -900.0, 3]"
"(-40, 100, -4, 40)","[-900.0, 0, 1]"
"(-40, 100, -3, 40)","[179.96052246713887, 0, 1]"
"(-41, 50, -8, 150)","[17.4645, 0, 1]"
"(-49, 60, -6, 170)","[-522.8454432796486, 0, 1]"
"(-47, 60, -7, 150)","[-650.311788357685, -1501.096891424757, 5]"
"(-41, 70, -6, 180)","[15.650810344157447, 0, 1]"
"(-47, 80, -1, -60)","[199.71001412466174, 0, 28]"
"(-40, 80, -9, 20)","[-742.8303773134189, 191.31650850673088, 15]"
"(-43, 80, -8, 30)","[197.09592355984535, 0, 8]"
"(-47, 90, -7, 30)","[199.38025919680686, 0, 3]"
"(-47, 80, -7, 70)","[199.20330962648111, 0, 282]"
"(-41, 100, -8, 180)","[179.98346190454302, 0, 1]"
"(-10, 60, -9, 0)","[-995.3807614595817, -677.5793586507707, 12]"
"(-20, 60, -8, 10)","[21.34739504403058, 0, 2]"
"(-30, 80, -5, 20)","[-1572.569817511129, -1523.3104872337872, 3]"
"(-30, 90, -4, 30)","[12.143013491984988, -1680.325480793235, 7]"
"(-40, 90, -3, 30)","[-883.5520845934197, -746.1228706119091, 4]"
"(-43, 90, 0, 30)","[162.4256236315695, 0, 1]"
"(-47, 90, 1, 30)","[196.84186897379234, 0, 2]"
"(-47, 90, -7, 40)","[197.9508812057287, 0, 5]"
"(-43, 50, 8, -40)","[199.94456233133948, 0, 55]"
"(-47, 40, 9, -50)","[-77.63994944998183, 199.94060379990844, 68]"
"(-30, 80, -7, -10)","[132.59436861429796, 0, 1]"
"(-41, 100, -2, 10)","[146.2783583579125, 0, 1]"
"(-45, 100, -1, 20)","[160.55948345954678, 0, 1]"
"(-49, 100, 0, 20)","[177.2625537538559, 0, 1]"
"(-49, 30, 8, 40)","[195.53396375485548, 0, 2]"
"(-10, 30, 7, 140)","[-900.0, 191.81049509561237, 5]"
"(-20, 20, 8, 130)","[-900.0, 0, 1]"
"(-20, 10, 9, 120)","[179.9875666426482, 0, 1]"
"(-45, 60, 7, 30)","[199.769125304849, 0, 7]"
"(-49, 50, 8, 20)","[199.78821201903466, 0, 7]"
"(-43, 30, 10, 140)","[-880.6314129929444, -1433.7998519222756, 4]"
"(-47, 20, 10, 130)","[-709.7030106181882, 0, 3]"
"(-43, 100, -9, 30)","[-900.0, 0, 1]"
"(-47, 110, -8, 40)","[179.95073823957725, 0, 1]"
"(-41, 90, 1, 170)","[192.1507799681659, 0, 2]"
"(-49, 80, 3, 170)","[195.57025573782954, 0, 4]"
"(80, 170, 10, 0)","[198.61821331706065, 0, 4]"
"(-30, 30, 7, 170)","[-833.485959669375, -910.6215364506481, 3]"
"(-40, 10, 9, 150)","[179.98612902928582, 0, 1]"
"(-41, 50, 8, 10)","[177.27286226512, 0, 1]"
"(-43, 80, -9, 30)","[198.74566634663358, 0, 6]"
"(-47, 90, -8, 40)","[199.50652905273995, 0, 9]"
"(-41, 40, -9, 140)","[-637.8583082653074, 0, 4]"
"(-45, 50, -8, 150)","[-757.8358459243361, -900.0, 4]"
"(-49, 50, -7, 150)","[-873.9491223109496, -1502.2945396764421, 2]"
"(-10, 40, 2, 170)","[116.59781512728492, 0, 3]"
"(-49, 80, 1, 180)","[198.94273698096313, 0, 5]"
"(-20, 90, -3, -50)","[175.35145124573845, 0, 2]"
"(-40, 90, 2, -50)","[156.30114632473357, 0, 2]"
"(-40, 90, -9, 30)","[-1669.5, 0, 1]"
"(-47, 110, -9, 40)","[179.94951925190406, 0, 1]"
"(-30, 50, 7, 60)","[189.2214609365859, 0, 4]"
"(100, 240, -3, 0)","[33.709040330624994, 0, 1]"
"(90, 240, -2, 0)","[46.010067420195135, 0, 2]"
"(90, 240, -1, 0)","[23.274224999999994, 0, 1]"
"(80, 240, 0, 0)","[36.148040330624994, 0, 2]"
"(80, 240, 1, 0)","[29.799462374999994, 0, 2]"
"(80, 240, 2, 0)","[-678.8473525775734, 0, 1]"
"(-30, 90, -5, 20)","[-1521.0901698732227, -810.9836261865335, 6]"
"(-40, 100, -1, 30)","[177.49582719545506, 0, 2]"
"(-43, 100, 0, 30)","[177.29979797259244, 0, 1]"
"(-30, 80, -8, 0)","[-2342.964359111673, -1771.619974547205, 6]"
"(-45, 80, -5, 160)","[164.734401364157, 0, 2]"
"(-40, 80, -5, 10)","[177.14631914718836, 0, 1]"
"(-20, 60, -1, 70)","[199.85107416847364, 0, 31]"
"(-40, 50, 4, 60)","[199.87020126199704, 0, 31]"
"(-20, 80, -8, 0)","[-1653.6812818415299, -1751.9959273757195, 3]"
"(-45, 70, -5, -50)","[180.09336112269494, 0, 2]"
"(-20, 60, -1, 170)","[198.65968327222558, -1419.778151811078, 35]"
"(-40, 50, 4, 160)","[199.1770415120485, -1414.1959290808916, 32]"
"(-10, 60, -9, -10)","[-1058.9828712109334, -88.40906191059352, 16]"
"(-20, 80, -7, 10)","[-1506.8817879979265, -1774.8719241685053, 10]"
"(-30, 90, -4, 20)","[-900.0, -801.9595653832396, 3]"
"(-40, 100, -2, 30)","[179.97710882091957, 0, 1]"
"(-43, 90, -9, 170)","[-1413.7536520633791, -2265.491275202532, 7]"
"(-20, 90, -9, 0)","[-1690.942835360252, -812.0410904662349, 9]"
"(-30, 100, -8, 10)","[-900.0, 197.82111842608637, 3]"
"(-30, 100, -7, 20)","[179.9860822647744, 0, 1]"
"(-40, 100, -8, 160)","[-726.3400514170775, 197.9807809734033, 5]"
"(-10, 60, 3, 0)","[196.90033036268034, 0, 5]"
"(-10, 100, -4, 110)","[-746.1137273620805, 0, 1]"
"(-41, 60, 7, -20)","[198.28540669477593, 0, 4]"
"(-10, 60, -2, 130)","[165.4772223654988, -1211.6842571783138, 54]"
"(-49, 40, 8, -10)","[196.30943095855127, 0, 4]"
"(-30, 80, -9, 10)","[9.0, 0, 1]"
"(-30, 90, -8, 20)","[-990.0, -913.071025141432, 4]"
"(-40, 100, -7, 20)","[-746.1334058934998, 0, 1]"
"(-43, 60, -6, -80)","[199.28902367966623, 0, 9]"
"(-20, 60, -1, 80)","[199.41216346207818, 0, 27]"
"(-40, 50, 4, 70)","[199.9225045598383, 0, 27]"
"(-20, 60, -1, 150)","[199.8493565347775, -1413.7516761793238, 44]"
"(-45, 50, 7, 50)","[198.77967011778676, 0, 4]"
"(-41, 50, -8, 30)","[192.47742245011682, 0, 3]"
"(-45, 60, -7, 40)","[162.59232645157147, 0, 1]"
"(-49, 60, -6, 50)","[190.82779576854108, 0, 2]"
"(-10, 70, -9, 160)","[-1565.1413581497582, -1424.7869619179664, 4]"
"(-41, 70, 2, -60)","[175.35324638061633, 0, 2]"
"(-45, 70, 3, -60)","[177.7502552026184, 0, 2]"
"(-49, 60, 4, -60)","[195.95357272702057, 0, 2]"
"(-20, 80, -6, 10)","[-1660.0442840957, -1746.45, 4]"
"(-41, 80, -9, 30)","[189.99226350411172, 0, 2]"
"(-45, 90, -8, 40)","[194.39176442812587, 0, 2]"
"(-49, 100, -7, 40)","[197.83544156216752, 0, 2]"
"(-20, 80, -8, 10)","[-150.8825409953901, -1803.6725746451189, 4]"
"(-40, 50, 4, 140)","[199.90963814777186, -834.0202156555466, 39]"
"(-43, 50, -9, 140)","[-642.1268224103067, -1552.2943940670496, 12]"
"(-47, 60, -8, 150)","[-695.6351266822458, -1507.63401244537, 12]"
