A,B 
"(-10, 60, 0, 90)","[199.88800064953958, 0, 192]"
"(-20, 60, 1, 90)","[199.72260085727495, 0, 12]"
"(-20, 60, 2, 90)","[199.87160910124192, 0, 128]"
"(-30, 50, 4, 80)","[199.7682761857556, 0, 15]"
"(-40, 40, 6, 70)","[199.79727633764807, 0, 5]"
"(-43, 40, -9, 70)","[199.94609885198426, 0, 208]"
"(-47, 40, -8, 80)","[199.80743843205485, 0, 42]"
"(90, 80, -7, 0)","[199.9234464650228, 0, 600]"
"(80, 90, -6, 0)","[199.95673913026368, -1681.2417761719455, 2053]"
"(80, 90, -5, 0)","[199.91267782554365, 0, 837]"
"(80, 100, -4, 0)","[199.77107335090102, 0, 1339]"
"(70, 100, -3, 0)","[199.92251670575732, 0, 627]"
"(70, 100, -2, 0)","[199.91171790336523, 0, 817]"
"(60, 100, -1, 0)","[199.9444980139037, 0, 1472]"
"(60, 100, 0, 0)","[199.89731612477271, 0, 837]"
"(60, 100, 1, 0)","[199.89833232683318, 0, 1277]"
"(50, 100, 2, 0)","[199.90224769863462, 0, 627]"
"(50, 100, 3, 0)","[199.92378358975384, 0, 892]"
"(40, 90, 4, 0)","[199.93825472931056, 0, 1472]"
"(40, 90, 5, 0)","[199.92560964682923, 0, 987]"
"(40, 80, 6, 0)","[199.87753670514377, -2279.074558940162, 1274]"
"(30, 80, 7, 0)","[199.88767217392103, -2257.9762487002113, 526]"
"(30, 70, 8, 0)","[199.92328754927078, -2217.999003030353, 892]"
"(20, 60, 9, 0)","[199.9510105052077, -729.0520886429708, 2048]"
"(20, 50, 10, 0)","[199.94789532990822, -785.2367366443275, 3636]"
"(10, 30, 10, 0)","[-900.0, 199.97695616234753, 780]"
"(10, 20, 10, 0)","[-882.1406733016095, 0, 2]"
"(-10, 70, -1, 150)","[-32.238204665940046, -1284.88738326162, 13]"
"(-20, 70, 1, 150)","[27.790900701360826, -1019.1129856053028, 13]"
"(-30, 60, 3, 140)","[109.9860106943423, 0, 9]"
"(-30, 60, 4, 140)","[52.090943621494006, 0, 9]"
"(-40, 50, 5, 130)","[25.885790537972966, 0, 8]"
"(-40, 50, 6, 130)","[-587.801157596873, 32.251372544977, 10]"
"(-41, 40, 7, 120)","[47.320818810282915, 0, 1]"
"(-45, 30, 8, 110)","[151.48087940967685, 0, 2]"
"(-49, 20, 9, 100)","[173.32361649691902, 0, 3]"
"(90, 90, 10, 0)","[199.978607381569, 0, 233]"
"(80, 70, 10, 0)","[199.96017976899873, -850.7725626838244, 9963]"
"(50, 60, -6, 0)","[199.92158627520527, 0, 2077]"
"(0, 60, 5, 0)","[78.6682755765331, -1364.678612906529, 23]"
"(-10, 50, 7, -80)","[16.694999999999997, 0, 1]"
"(-10, 40, 8, -80)","[9.0, 0, 1]"
"(-10, 30, 9, -90)","[-900.0, 67.36148100591419, 2]"
"(-20, 20, 10, -100)","[-900.0, 179.91311746668293, 2]"
"(-20, 10, 10, -110)","[179.09582105805987, 0, 1]"
"(-20, 50, 4, 0)","[199.98340713646041, 0, 791]"
"(-40, 50, -8, 0)","[199.9624811963921, 0, 1253]"
"(-41, 50, -7, 0)","[63.4498102825034, 0, 1]"
"(-45, 60, -6, 10)","[63.683988634506896, 0, 1]"
"(-49, 60, -5, 20)","[197.98009194978837, 0, 4]"
"(80, 20, -3, 0)","[199.93479640789874, 0, 3022]"
"(80, 20, -2, 0)","[199.9294950165553, 0, 3888]"
"(70, 30, -1, 0)","[-159.95353030134694, 199.9396911942489, 865]"
"(70, 20, 1, 0)","[199.9645642323066, 0, 2643]"
"(60, 20, 2, 0)","[199.93960154159686, -753.8376874579048, 1985]"
"(50, 20, 4, 0)","[187.8007579296088, 0, 27]"
"(50, 0, 6, 0)","[-1193.7485540269759, 199.96953916619788, 1039]"
"(30, -20, 9, 0)","[-1863.9082049691388, 0, 1]"
"(-10, 40, 3, 130)","[199.82439918433317, 0, 65]"
"(-10, 40, 4, 120)","[199.8485192760333, 0, 187]"
"(-10, 30, 5, 120)","[-900.0, 157.681784369664, 3]"
"(-20, 20, 6, 110)","[-900.0, 179.37833506102766, 2]"
"(-20, 20, 7, 110)","[197.40460362334002, 0, 2]"
"(-10, 60, -4, -40)","[157.50451871115393, 0, 8]"
"(-10, 70, -2, -30)","[193.9092592961225, 0, 17]"
"(-20, 70, -1, -30)","[172.83706326573886, 0, 21]"
"(-20, 70, 0, -30)","[191.26388869423025, 0, 17]"
"(-30, 60, 3, -40)","[189.44671659649785, 0, 12]"
"(-40, 60, 4, -40)","[171.730732320419, 0, 21]"
"(-41, 50, 6, -50)","[162.3888648249744, 0, 9]"
"(-45, 40, 7, -60)","[169.19446416470984, 0, 8]"
"(-49, 30, 8, -70)","[-490.1491971857299, 178.77883850883615, 7]"
"(-10, 70, -3, -10)","[167.27100475940318, 0, 21]"
"(-20, 70, -1, -10)","[175.9058321968442, 0, 19]"
"(-30, 70, 2, -10)","[149.32243851853957, 0, 21]"
"(-40, 60, 4, -20)","[172.66795216595543, 0, 19]"
"(-41, 60, 5, -20)","[183.07703024370608, 0, 14]"
"(-45, 50, 6, -30)","[192.5978241296338, 0, 7]"
"(-49, 40, 7, -40)","[185.28698359931445, 0, 9]"
"(-10, 40, -9, 100)","[199.79703713346413, 0, 298]"
"(-10, 50, -8, 110)","[199.89264272216937, -694.9771073648184, 3106]"
"(-20, 60, -6, 120)","[199.55211372944368, 0, 2211]"
"(-20, 60, -5, 120)","[199.80071566994593, 0, 1709]"
"(-30, 70, -4, 130)","[199.78840468792328, 0, 297]"
"(-30, 70, -3, 130)","[199.75905981390568, 0, 1133]"
"(-40, 70, -1, 130)","[199.90292693668616, 0, 46]"
"(-40, 70, 0, 130)","[199.79817965701528, 0, 1709]"
"(-41, 70, 1, 130)","[199.51895130621267, -898.4128679248496, 7]"
"(-45, 70, 2, 130)","[199.79319469396364, 0, 5]"
"(-49, 70, 3, 130)","[199.8811149394036, -1652.0723968663326, 15]"
"(90, 120, 4, 0)","[199.7979500089022, -1391.9142178841387, 2891]"
"(80, 110, 6, 0)","[199.7682677397828, -1157.5579901733795, 7571]"
"(-10, 50, 2, -50)","[199.96480827788506, 0, 558]"
"(-10, 50, 3, -50)","[199.5716901085231, 0, 1205]"
"(-20, 40, 4, -60)","[199.95911748533354, 0, 334]"
"(-20, 40, 5, -60)","[199.97587605921063, 0, 1330]"
"(-20, 30, 6, -70)","[-900.0, 199.9625201054193, 737]"
"(-30, 30, 7, -70)","[-900.0, 199.94858980875097, 321]"
"(-30, 20, 8, -80)","[-882.1428322650204, 0, 2]"
"(-10, 60, -6, 50)","[199.9769443147274, 0, 4734]"
"(90, 50, 5, 0)","[199.95090921639618, 0, 6820]"
"(70, 20, 9, 0)","[199.96148003798038, 0, 6940]"
"(-10, 50, 3, 160)","[25.17567081130378, 0, 16]"
"(-10, 50, 4, 160)","[15.95218957218369, 0, 12]"
"(-10, 40, 5, 160)","[95.32866204251498, 0, 2]"
"(-20, 30, 6, 150)","[-899.1, 91.65442564283147, 5]"
"(-20, 30, 7, 140)","[-900.0, -16.171914301618326, 7]"
"(-30, 20, 8, 130)","[-900.0, 94.14330875496236, 3]"
"(-30, 10, 9, 130)","[178.34311338186203, 0, 1]"
"(-10, 50, -8, 90)","[199.8933046022101, 0, 3658]"
"(-10, 60, -7, 100)","[199.78512389486207, -875.2909596693751, 7874]"
"(-10, 60, -6, 100)","[199.95665573262346, 0, 5700]"
"(-20, 70, -5, 110)","[199.7513601098001, 0, 9014]"
"(-20, 70, -4, 110)","[199.95518497464545, 0, 8448]"
"(-30, 80, -3, 110)","[199.88026517740013, 0, 4598]"
"(-30, 80, -2, 120)","[199.66446323502151, 0, 7869]"
"(-30, 80, -1, 120)","[199.8861924680234, 0, 7284]"
"(-40, 80, 0, 120)","[199.5842040180301, 0, 9014]"
"(-40, 80, 1, 120)","[199.5371611296789, 0, 10422]"
"(-41, 80, 2, 110)","[198.14879223338093, 0, 18]"
"(-45, 70, 3, 110)","[199.95585792317084, 0, 38]"
"(-49, 70, 4, 110)","[199.620607317326, 0, 25]"
"(80, 90, 7, 0)","[199.8921623118663, -956.9673162000958, 11380]"
"(70, 80, 8, 0)","[199.88798365341077, -1608.5000549569656, 3097]"
"(-10, 40, 2, 70)","[132.38345335530772, 0, 4]"
"(-40, 40, -7, 70)","[83.34975341998481, 0, 1]"
"(-41, 50, -5, 80)","[84.51238744958039, 0, 1]"
"(50, 50, 9, 0)","[190.76499427605626, -879.4107568059767, 1957]"
"(-10, 50, 0, 70)","[199.5885241281519, 0, 47]"
"(-20, 50, 2, 70)","[199.66367488470405, 0, 90]"
"(-40, 20, 7, 40)","[-1626.831218430884, 0, 1]"
"(-10, 20, 3, 140)","[-900.0, 0, 1]"
"(-10, 20, 4, 130)","[179.19567272473566, 0, 1]"
"(-10, 60, -6, 0)","[199.9488062278278, 0, 1253]"
"(-20, 70, -3, 10)","[199.94654505189663, 0, 724]"
"(-40, 70, 2, 10)","[199.94988433511537, 0, 724]"
"(-45, 60, 5, 0)","[185.70761692759464, 0, 14]"
"(20, -20, -9, 0)","[199.7155480286185, 0, 9]"
"(-10, 50, -7, 120)","[199.80530225591093, 0, 2395]"
"(-10, 60, -6, 130)","[199.81456633958842, 0, 4956]"
"(-20, 60, -5, 130)","[199.80049509406848, 0, 1784]"
"(-30, 70, -2, 140)","[199.8457673061311, 0, 2395]"
"(-30, 70, -1, 140)","[199.8555250204898, 0, 2444]"
"(-40, 70, 0, 140)","[199.8685632937096, 0, 1784]"
"(-40, 70, 1, 140)","[199.8768848869819, 0, 3054]"
"(-49, 60, 4, 130)","[199.80079115187613, 0, 27]"
"(50, 70, -9, 0)","[-1281.1879386585697, -2564.8794423445866, 25]"
"(50, 80, -8, 0)","[-2027.4206599253164, -2245.622331253056, 16]"
"(40, 80, -7, 0)","[-1407.5190635434392, -2243.098359383645, 12]"
"(40, 90, -6, 0)","[-1494.3853219457567, -2342.731197160787, 16]"
"(30, 100, -4, 0)","[-1840.1320951292323, -1692.7870578605186, 6]"
"(30, 100, -3, 0)","[-1756.1998824928035, -902.5107446882294, 4]"
"(20, 100, -2, 0)","[-880.2702497953408, 0, 3]"
"(-10, 60, -7, -10)","[199.92723742223745, 0, 2399]"
"(-10, 70, -5, 10)","[199.94297488965418, 0, 1070]"
"(-20, 70, -4, 10)","[199.94040658922722, 0, 2265]"
"(-30, 80, -2, 10)","[199.92558571936044, 0, 2399]"
"(-30, 80, 0, 20)","[199.9302724865747, 0, 1070]"
"(-40, 80, 1, 10)","[199.9467438089916, 0, 3088]"
"(-41, 70, 3, 10)","[199.54300857693545, 0, 14]"
"(-45, 70, 4, 10)","[199.90804413249015, 0, 24]"
"(-49, 60, 5, 0)","[199.58475734450934, 0, 9]"
"(90, -10, 6, 0)","[199.9229927773763, 0, 1915]"
"(80, -10, 7, 0)","[199.91898126049523, 0, 4404]"
"(70, -30, 9, 0)","[-440.7196534993669, 199.87555167753356, 2443]"
"(-10, 50, -8, 100)","[199.80196714725074, -535.1319367867576, 3405]"
"(-10, 60, -6, 110)","[199.88445087869678, 0, 5532]"
"(-20, 70, -5, 120)","[199.8492472362493, 0, 8480]"
"(-20, 70, -4, 120)","[199.72812777413682, 0, 8135]"
"(-30, 80, -3, 120)","[199.69597764097824, 0, 4296]"
"(-30, 80, -1, 130)","[199.81567239421113, 0, 6993]"
"(-40, 80, 0, 130)","[199.82683923808992, 0, 8480]"
"(-41, 80, 2, 120)","[199.6787550846868, 0, 11]"
"(-45, 70, 3, 120)","[199.66353796202185, 0, 28]"
"(-49, 70, 4, 120)","[199.64594130169814, 0, 21]"
"(90, 110, 5, 0)","[199.9314537094531, -292.3260271879947, 6918]"
"(90, 100, 6, 0)","[199.87412684050625, -896.1946579848465, 7791]"
"(80, 100, 7, 0)","[199.0790754957113, -855.0300829638501, 10733]"
"(80, 90, 8, 0)","[199.8658834540697, -858.0100652697924, 13086]"
"(80, 80, 9, 0)","[199.84832800428455, -856.4036058056726, 10171]"
"(-20, 30, 5, -20)","[-900.0, 199.9844543415988, 538]"
"(-20, 20, 6, -30)","[-900.0, 198.05940620714057, 4]"
"(-10, 70, -2, 160)","[22.090910351209335, 0, 16]"
"(-10, 70, -1, 160)","[32.9891803412304, 0, 16]"
"(-20, 70, 0, 160)","[167.70503452336177, 0, 8]"
"(-20, 70, 1, 160)","[-228.98602350834028, -1474.8470387288796, 16]"
"(-30, 60, 4, 150)","[-14.340864073718716, 0, 13]"
"(-40, 50, 6, 140)","[26.13419364048261, 0, 12]"
"(-41, 40, 7, 130)","[140.4431427791556, 0, 3]"
"(-45, 30, 8, 120)","[143.98108273068982, 0, 3]"
"(-49, 20, 9, 110)","[148.52592783845787, 0, 3]"
"(90, 100, 10, 0)","[199.98336741466852, 0, 163]"
"(-10, 50, 4, -30)","[199.67908415956788, 0, 566]"
"(-10, 40, 5, -30)","[16.694999999999997, 0, 1]"
"(-10, 40, 6, -40)","[9.9, 0, 2]"
"(-20, 30, 7, -50)","[-900.0, 199.6027692978141, 183]"
"(-20, 20, 8, -60)","[-900.0, 0, 1]"
"(-30, 10, 9, -60)","[179.15285951803122, 0, 1]"
"(50, -70, -5, 0)","[-1082.0964992868908, -2320.467005294981, 11]"
"(-10, 80, -3, 50)","[199.98147460587367, 0, 524]"
"(-30, 80, 2, 50)","[199.97911917618683, 0, 524]"
"(-10, 30, 4, -70)","[-900.0, 146.31940590512644, 5]"
"(-10, 20, 5, -70)","[-749.8160597068588, 0, 1]"
"(0, 70, -7, 0)","[199.9682834935607, -1768.8397593921693, 16750]"
"(-10, 70, -6, 110)","[199.8311270317804, -1437.2910786583375, 4630]"
"(-10, 80, -5, 120)","[199.98867592222447, -1538.2677998498477, 804]"
"(-10, 80, -4, 120)","[199.80088860055878, 0, 1488]"
"(-20, 90, -3, 130)","[199.9662616310382, -900.0, 976]"
"(-20, 90, -2, 130)","[199.9918581741157, 0, 849]"
"(-30, 90, -1, 130)","[199.96833021601367, 0, 1696]"
"(-30, 90, 0, 130)","[199.986348353947, 0, 801]"
"(-30, 90, 1, 130)","[199.99252448655596, 0, 745]"
"(-40, 90, 2, 130)","[199.97526986584646, 0, 974]"
"(-40, 80, 3, 120)","[199.82464344932373, 0, 2517]"
"(-41, 80, 4, 120)","[199.26564465513874, 0, 14]"
"(-45, 70, 5, 110)","[199.7861907536832, 0, 12]"
"(-49, 70, 6, 110)","[199.12814662993378, 0, 12]"
"(90, 100, 7, 0)","[199.7564401750741, 0, 5752]"
"(60, 60, -9, 0)","[-1104.8752858156063, -1235.2692015943676, 18]"
"(60, 70, -8, 0)","[-304.6963521349575, -1693.117984235439, 21]"
"(50, 80, -7, 0)","[-1299.5248129680554, -1419.6423469160982, 18]"
"(50, 80, -6, 0)","[-844.9480698538615, -1012.4324047280239, 7]"
"(50, 90, -5, 0)","[-597.325102681252, -1771.0985715795373, 18]"
"(40, 90, -4, 0)","[-970.7494872773475, -1437.9456704808897, 7]"
"(40, 100, -3, 0)","[-882.642843621104, -2636.1198061391688, 18]"
"(30, 100, -2, 0)","[-1868.1002681136765, -1741.2176402028742, 8]"
"(30, 100, -1, 0)","[-1007.4627437090356, -1746.45, 7]"
"(30, 100, 0, 0)","[-1248.0402634067657, -2584.527825400771, 12]"
"(20, 100, 1, 0)","[-900.0, 179.7646793088018, 2]"
"(20, 100, 2, 0)","[-797.0577796861264, -711.1060524699715, 4]"
"(-10, 60, -6, 90)","[199.95439917564028, 0, 5591]"
"(-10, 70, -5, 100)","[199.95285993142608, -885.7257750000001, 3035]"
"(-10, 70, -4, 100)","[182.11921794208445, 0, 58]"
"(-20, 80, -3, 110)","[199.94026092147038, 0, 7043]"
"(-20, 80, -2, 110)","[199.94299029736624, 0, 3520]"
"(-30, 80, -1, 110)","[199.94381104080077, 0, 7573]"
"(-30, 80, 0, 110)","[199.9390385119993, 0, 3033]"
"(-30, 80, 1, 110)","[199.86170426209233, 0, 788]"
"(-40, 80, 2, 110)","[199.94820215616997, 0, 7043]"
"(-40, 70, 3, 100)","[199.93156710121767, 0, 1951]"
"(-41, 70, 4, 100)","[199.97224309960822, 0, 13]"
"(-45, 60, 5, 90)","[185.0709691645434, 0, 7]"
"(-49, 60, 6, 90)","[199.97152709467187, 0, 15]"
"(70, 50, -9, 0)","[199.96664646629216, -789.1133062852535, 2794]"
"(60, 60, -8, 0)","[164.23546324224517, -865.2208934848669, 148]"
"(60, 70, -7, 0)","[199.9315435720504, -376.5039290145857, 3978]"
"(50, 80, -5, 0)","[199.93567480970034, -1478.3906287992302, 104]"
"(50, 80, -4, 0)","[199.958785619398, 0, 2792]"
"(40, 90, -3, 0)","[199.91694739741993, 0, 54]"
"(40, 90, -2, 0)","[199.89116008100558, -1293.1547573936627, 3972]"
"(30, 90, -1, 0)","[147.72881836741107, 0, 8]"
"(30, 90, 0, 0)","[199.91326479576236, 0, 101]"
"(30, 90, 1, 0)","[199.84972213946784, -1679.1615714947015, 3971]"
"(20, 90, 2, 0)","[199.90131655712912, 0, 52]"
"(20, 80, 3, 0)","[199.95584780878298, 0, 2794]"
"(10, 80, 4, 0)","[131.50286010502333, 0, 8]"
"(10, 70, 5, 0)","[93.08019236101475, 0, 143]"
"(10, 70, 6, 0)","[199.84145455662627, -1496.3615172059738, 3968]"
"(0, 60, 7, 0)","[36.569642401075626, 0, 145]"
"(0, 50, 8, 0)","[199.9644092777976, -880.902549018299, 2793]"
"(-10, 40, 9, 10)","[9.0, 0, 1]"
"(-10, 30, 10, 0)","[-900.0, 98.1085211393707, 3]"
"(-10, 20, 10, -10)","[-900.0, 0, 1]"
"(-20, 10, 10, -20)","[178.99755463937973, 0, 1]"
"(-10, 70, -1, 30)","[199.66826869907936, 0, 18]"
"(-10, 70, 0, 30)","[199.98960084667522, 0, 574]"
"(-20, 70, 1, 30)","[199.59761993052524, 0, 25]"
"(-20, 70, 2, 30)","[199.97576086174965, 0, 849]"
"(-30, 60, 4, 20)","[199.81275808340303, 0, 18]"
"(-30, 50, 5, 20)","[199.8499970183855, 0, 58]"
"(-40, 50, 6, 10)","[199.3278792037248, 0, 25]"
"(-40, 40, 7, 0)","[199.99190265353528, 0, 348]"
"(-41, 30, 8, 0)","[-895.0397129689824, 78.77479619039025, 3]"
"(-45, 20, 9, -10)","[-738.7280725876424, 0, 2]"
"(-49, 10, 10, -20)","[198.08033094196742, 0, 3]"
"(90, -30, 10, 0)","[199.96219643432647, 0, 1727]"
"(-10, 60, -5, 30)","[199.99133741386933, 0, 326]"
"(-20, 70, -2, 40)","[199.99007588501576, 0, 350]"
"(-30, 70, 0, 40)","[199.98928583445132, 0, 326]"
"(-45, 50, 6, 20)","[191.9932344564094, 0, 4]"
"(-10, 60, -2, 70)","[148.65214488332526, 0, 4]"
"(-20, 60, 1, 70)","[198.92863507555344, 0, 10]"
"(-20, 60, 2, 70)","[197.83526217340287, 0, 118]"
"(-30, 50, 5, 60)","[199.37185620558398, 0, 69]"
"(-40, 40, 6, 50)","[197.88035750506745, 0, 10]"
"(-45, 20, 9, 30)","[-900.0, -820.5542862259191, 2]"
"(-49, 10, 10, 20)","[197.54053509102533, 0, 2]"
"(30, 20, 3, 0)","[-889.1385677010765, -763.9978852016698, 5]"
"(-10, 60, -3, 100)","[177.44994485677424, 0, 5]"
"(-10, 60, -2, 100)","[87.09155870382692, 0, 1]"
"(-20, 60, 1, 100)","[198.1370414621037, 0, 9]"
"(-30, 60, 2, 100)","[177.92439119201165, 0, 5]"
"(-40, 40, 6, 80)","[198.53849788949844, 0, 7]"
"(-41, 40, 7, 70)","[159.1976473813315, 0, 2]"
"(-45, 30, 8, 60)","[165.17596114206947, 0, 2]"
"(-49, 20, 9, 60)","[184.72808954841577, 0, 3]"
"(90, 50, 10, 0)","[199.96861658249384, 0, 450]"
"(10, 20, 3, 0)","[-812.6745890208994, 199.96561201734175, 97]"
"(-10, 40, -7, -80)","[64.0716739317636, 0, 1]"
"(-10, 50, -6, -80)","[64.41131454007439, 0, 1]"
"(-10, 60, -5, -70)","[131.6031491918032, 0, 5]"
"(-20, 60, -4, -70)","[65.27316376331095, 0, 1]"
"(-20, 60, -3, -70)","[65.81656580504205, 0, 1]"
"(-30, 60, -2, -60)","[66.45212374858718, 0, 1]"
"(-30, 70, -1, -60)","[67.19546637261658, 0, 1]"
"(-30, 70, 0, -60)","[130.02184323716128, 0, 5]"
"(-40, 60, 1, -60)","[69.08172274903947, 0, 1]"
"(-40, 60, 2, -70)","[70.27102075911048, 0, 1]"
"(-41, 60, 3, -70)","[71.66201258375496, 0, 1]"
"(-45, 60, 4, -70)","[73.28890360673095, 0, 1]"
"(-49, 50, 5, -80)","[75.19170012483153, 0, 1]"
"(80, -100, 8, 0)","[-11.928815195833788, 0, 4]"
"(80, -110, 9, 0)","[54.749206151238184, 0, 3]"
"(60, -90, -7, 0)","[-746.402702876793, -589.173733939485, 8]"
"(40, -70, -2, 0)","[-1343.2334584007701, -1371.1626843960385, 4]"
"(40, -70, -1, 0)","[-1494.6908554903011, -2176.6644068534606, 5]"
"(30, -70, 1, 0)","[-1682.6618129188046, -2328.3735455504348, 3]"
"(20, -70, -9, 0)","[199.98659829927132, 0, 6]"
"(-10, 70, -7, -10)","[198.51803758681828, 0, 751]"
"(-10, 70, -6, 0)","[199.9189752005747, 0, 1752]"
"(-10, 80, -5, 10)","[199.94893578434485, 0, 705]"
"(-20, 80, -4, 10)","[199.95088082026632, -900.0, 2588]"
"(-30, 90, -2, 10)","[198.07914223217608, 0, 751]"
"(-30, 90, -1, 20)","[199.99423587900043, 0, 786]"
"(-30, 90, 0, 20)","[199.95836091281237, 0, 705]"
"(-40, 90, 1, 10)","[198.9660949254157, 0, 824]"
"(-41, 80, 3, 10)","[199.78135731514556, 0, 13]"
"(-45, 80, 4, 10)","[199.87063212137133, 0, 6]"
"(-49, 70, 5, 0)","[199.91223271610562, 0, 16]"
"(-20, 60, 2, 100)","[199.93229887382194, 0, 120]"
"(-40, 50, -9, 80)","[199.65886550354796, 0, 133]"
"(-41, 60, -8, 90)","[63.06035322310033, 0, 1]"
"(-45, 60, -7, 100)","[197.6829877900022, 0, 6]"
"(-49, 70, -6, 100)","[165.1341184915262, 0, 2]"
"(90, 110, -5, 0)","[199.89193930267155, 0, 318]"
"(90, 110, -4, 0)","[199.72764855279584, -1590.7255392084028, 854]"
"(80, 110, -3, 0)","[198.15080583387692, 0, 1125]"
"(80, 120, -2, 0)","[199.8486004240744, 0, 724]"
"(80, 120, -1, 0)","[199.82701876440973, 0, 1233]"
"(70, 120, 0, 0)","[199.80196879300226, 0, 476]"
"(70, 120, 1, 0)","[199.77289092114313, -1801.7116033597106, 598]"
"(60, 110, 2, 0)","[198.6443928412902, 0, 1123]"
"(60, 110, 3, 0)","[199.69897891211548, 0, 1241]"
"(60, 110, 4, 0)","[199.8309997152125, -1890.4034463661535, 1229]"
"(50, 100, 5, 0)","[198.90406229088077, -2015.5843540446417, 776]"
"(50, 100, 6, 0)","[199.779433392031, -2028.492670271526, 593]"
"(40, 90, 7, 0)","[199.74713129518832, -1518.1422791874768, 729]"
"(40, 80, 8, 0)","[199.74673878143903, -2426.718806907774, 1240]"
"(40, 70, 9, 0)","[199.87736981182408, -1279.253888022865, 1838]"
"(20, 50, -9, 0)","[199.89505960802165, -1458.4475421241057, 14464]"
"(20, 60, -8, 0)","[199.88447907572638, -1259.4965169078218, 14771]"
"(10, 70, -7, 0)","[199.9313666784094, -1436.2701186434285, 3957]"
"(10, 70, -6, 0)","[199.89419708975282, -1697.8707663950431, 11424]"
"(0, 80, -5, 0)","[199.50156375059734, -1899.6941066091442, 9401]"
"(0, 80, -4, 0)","[199.89469347689342, -1843.3766978829985, 14448]"
"(0, 80, -3, 0)","[199.88770315461414, -1669.5, 19149]"
"(-10, 90, -2, 140)","[186.92659227824942, 0, 36]"
"(-10, 90, -1, 140)","[188.3753072172969, 0, 36]"
"(-20, 90, 0, 140)","[189.31433340251596, 0, 278]"
"(-20, 90, 1, 140)","[187.5106811458616, 0, 45]"
"(-20, 80, 2, 130)","[199.37801834823475, 0, 78]"
"(-30, 80, 3, 130)","[192.79694196029487, 0, 61]"
"(-30, 80, 4, 130)","[191.60095615747204, -629.0880843964661, 36]"
"(-40, 70, 5, 120)","[192.2780549948124, 0, 615]"
"(-40, 70, 6, 120)","[190.96974826043407, -161.818398441668, 43]"
"(-40, 60, 7, 110)","[193.3758696449791, 0, 56]"
"(-43, 50, 8, 100)","[199.98585632660135, 0, 27]"
"(-47, 40, 9, 90)","[199.98534259116744, 0, 27]"
"(90, 80, 10, 0)","[199.95103724669218, 0, 251]"
"(80, 60, 10, 0)","[199.9270494070597, -176.38332884577937, 10424]"
"(-43, 70, 3, 50)","[199.97235863348322, 0, 2835]"
"(-47, 70, 4, 50)","[199.97119300645926, 0, 3717]"
"(100, 50, 5, 0)","[199.95022761067287, 0, 3199]"
"(40, 20, -3, 0)","[63.3242070932675, -801.7867741406426, 55]"
"(-20, 60, 2, 30)","[199.92859255412645, 0, 86]"
"(-20, 60, 3, 30)","[199.950318663728, 0, 348]"
"(-30, 40, 6, 10)","[199.88863856414707, 0, 110]"
"(-40, 30, 8, 0)","[-900.0, 199.97595070148776, 212]"
"(-40, 20, 9, -10)","[-900.0, -803.5246003351812, 2]"
"(-43, 10, 10, -20)","[179.03237217146128, 0, 1]"
"(80, -10, -9, 0)","[199.97411986926264, 0, 521]"
"(70, 20, -6, 0)","[192.15356386650976, 0, 10]"
"(60, 20, -4, 0)","[51.390837257059346, -837.1595345522218, 201]"
"(50, 30, -1, 0)","[27.285769509170837, 0, 127]"
"(40, 30, 1, 0)","[189.44639457707572, 0, 103]"
"(30, 20, 4, 0)","[-713.2649095152512, -769.5562655085259, 122]"
"(-10, 50, 2, -10)","[199.9792641710262, 0, 1071]"
"(-10, 50, 3, -10)","[199.9794561380724, 0, 2323]"
"(-10, 50, 4, -20)","[199.98002919884343, 0, 612]"
"(-20, 40, 5, -20)","[199.97869578382415, 0, 2632]"
"(-20, 40, 6, -30)","[199.8706520115563, 0, 605]"
"(-30, 30, 7, -40)","[-900.0, 199.8970494643019, 176]"
"(-30, 20, 8, -40)","[-900.0, 199.81676496437092, 427]"
"(-30, 10, 9, -50)","[197.5296528767935, 0, 2]"
"(-10, 70, -7, 30)","[199.97807612362917, 0, 1664]"
"(-10, 80, -5, 40)","[199.99353237090446, 0, 948]"
"(-20, 80, -4, 40)","[199.97891238186375, 0, 4617]"
"(-20, 80, -3, 50)","[199.9786343548172, 0, 5229]"
