A,B 
"(30, 150, 3, 0)","[-1940.0640203393025, -1766.9237778806685, 8]"
"(30, 150, 4, 0)","[-1011.6487446303461, -3072.460103871758, 8]"
"(20, 140, 5, 0)","[197.81972290935107, 0, 2]"
"(-10, 60, 1, 60)","[199.83359733994035, 0, 223]"
"(-10, 60, 2, 60)","[199.7237969168626, 0, 743]"
"(-20, 50, 4, 50)","[199.87681265890103, 0, 1893]"
"(-30, 40, 6, 40)","[199.8811815353524, 0, 223]"
"(-45, 70, -5, 70)","[-26.679989799896354, 199.91543064696654, 9]"
"(50, 60, 5, 0)","[199.77032077326206, -1137.232808852032, 3489]"
"(20, 110, -9, 0)","[199.9922629997913, 0, 34]"
"(-49, 40, 7, 20)","[197.75251601610782, 0, 3]"
"(-45, 40, 8, 50)","[199.6288644945197, 0, 6]"
"(-49, 30, 9, 40)","[199.70863864381937, 0, 5]"
"(-10, 80, -3, 150)","[199.74007162489144, 0, 743]"
"(-30, 80, 2, 150)","[199.71512575246737, 0, 742]"
"(-47, 40, 8, 120)","[199.88728348104615, -827.5242130084735, 757]"
"(80, 130, -7, 0)","[-759.6775882144557, -1958.8610984454494, 52]"
"(70, 150, -5, 0)","[-1089.9982053526037, -1925.6030702426428, 33]"
"(60, 150, -2, 0)","[-1191.5405652879235, -1885.339158219962, 42]"
"(50, 160, 0, 0)","[-1444.8821707059235, -2219.3671297727947, 26]"
"(40, 150, 3, 0)","[-1682.414752401647, -2835.335403016569, 36]"
"(20, 160, -8, 0)","[199.99395315293322, 0, 44]"
"(-20, 50, 3, 20)","[199.90525372346778, 0, 227]"
"(-30, 40, 5, 10)","[199.80449976048342, 0, 107]"
"(-40, 50, -8, 20)","[199.25166929506264, 0, 4108]"
"(-40, 60, -7, 20)","[199.97324558849957, 0, 6633]"
"(-45, 70, -5, 40)","[171.64767506689634, 0, 2]"
"(-10, 40, 1, 150)","[147.03406778601789, 0, 5]"
"(-30, 40, -9, 140)","[186.75180218582935, -385.79548912437735, 193]"
"(-30, 50, -8, 150)","[160.40474687833645, -896.972156971862, 712]"
"(-30, 50, -7, 160)","[140.87461888845914, -245.99411894583938, 34]"
"(-40, 60, -6, 160)","[191.55072167126042, -955.5077845138183, 632]"
"(-40, 70, -5, 170)","[160.31975616937774, -1452.505949625479, 1207]"
"(-41, 70, -4, 170)","[-99.51007636688705, -1367.3151426686184, 6]"
"(-45, 70, -3, 170)","[84.19451565765277, 0, 1]"
"(-49, 70, -2, 180)","[102.27372639236573, 0, 4]"
"(90, 180, -1, 0)","[28.14369556271683, -1494.2529228800552, 1185]"
"(90, 180, 0, 0)","[187.8463533915637, -1632.569085755273, 1529]"
"(80, 180, 1, 0)","[-25.330395016155357, -1787.2949677190206, 1963]"
"(70, 170, 4, 0)","[198.95754163337216, -1847.842082364179, 780]"
"(60, 160, 6, 0)","[199.915481997797, -1982.2837216054807, 869]"
"(50, 130, 9, 0)","[199.9262901849935, 0, 923]"
"(40, 110, 10, 0)","[199.95295024911596, 0, 6538]"
"(-43, 60, 5, 70)","[199.9712321738728, 0, 5816]"
"(-47, 60, 6, 70)","[199.96938094616516, 0, 6173]"
"(-43, 80, 3, 70)","[199.97588904772323, 0, 6769]"
"(100, 60, 5, 0)","[199.98034422244555, 0, 6400]"
"(-43, 70, 3, 90)","[199.97298055214782, 0, 6160]"
"(-20, 60, -6, 0)","[199.95155050309052, 0, 3099]"
"(-20, 60, -5, 10)","[199.95552679335327, 0, 1160]"
"(-40, 70, -1, 20)","[199.88366493006708, 0, 407]"
"(-40, 70, 0, 20)","[199.9600481159455, 0, 1160]"
"(-43, 70, 2, 10)","[199.9449992433546, 0, 1249]"
"(-47, 70, 3, 10)","[199.95616484531044, 0, 2872]"
"(100, 10, 4, 0)","[199.98199211874714, 0, 2480]"
"(-10, 50, -6, -20)","[81.55342078125804, 0, 1]"
"(-10, 60, -5, -10)","[199.87574214572555, 0, 929]"
"(-20, 60, -4, -10)","[199.60580764547848, 0, 72]"
"(-20, 70, -2, 0)","[199.8722986351417, 0, 1803]"
"(-30, 70, -1, 0)","[199.87903950675056, 0, 1008]"
"(-30, 70, 0, 0)","[199.87085152924422, 0, 929]"
"(-40, 60, 3, -10)","[199.31047949285008, 0, 141]"
"(-43, 60, 4, -10)","[199.8870917097724, 0, 539]"
"(-47, 50, 5, -20)","[112.43583692581525, 0, 1]"
"(-10, 80, -1, 60)","[199.75627245207463, 0, 2123]"
"(-30, 70, 4, 50)","[199.6777335857468, 0, 2123]"
"(-49, 70, -4, 30)","[199.81745162565232, 0, 7]"
"(90, 40, -2, 0)","[199.98318224907092, 0, 6422]"
"(-10, 50, -9, 30)","[199.8939776766842, 0, 4594]"
"(-20, 70, -7, 50)","[199.904146484387, 0, 2168]"
"(-20, 70, -6, 50)","[199.8684521452563, 0, 9700]"
"(-20, 80, -5, 60)","[199.89953290223693, 0, 8527]"
"(-30, 80, -4, 60)","[199.90067458104699, 0, 4594]"
"(-30, 90, -3, 70)","[199.92882436768014, 0, 1588]"
"(-40, 90, -2, 70)","[199.8741308766594, 0, 2168]"
"(-40, 90, -1, 70)","[199.8608919228294, 0, 4430]"
"(-40, 90, 0, 70)","[199.86376496673432, 0, 8527]"
"(-43, 90, 1, 70)","[199.81946798195463, 0, 2168]"
"(-47, 90, 2, 70)","[199.9472353002456, 0, 1143]"
"(100, 50, 6, 0)","[199.98087532352878, 0, 6150]"
"(-40, 70, 3, 120)","[199.94349896763273, 0, 14639]"
"(-43, 60, 5, 120)","[199.7904342437438, 0, 5082]"
"(-47, 60, 6, 110)","[199.70542660369384, 0, 5382]"
"(20, 150, -9, 0)","[199.99099951634452, 0, 46]"
"(-10, 60, -6, -70)","[199.262531530202, 0, 257]"
"(-20, 70, -4, -60)","[199.33077961437445, 0, 523]"
"(-30, 70, -1, -60)","[199.68701891489278, 0, 23]"
"(-40, 70, 1, -60)","[199.57895217866277, 0, 113]"
"(-41, 70, 2, -60)","[66.75154116864648, 0, 1]"
"(-45, 70, 3, -60)","[67.54566218555144, 0, 1]"
"(-49, 60, 4, -70)","[68.47445869655138, 0, 1]"
"(80, -80, 7, 0)","[-113.0344247703069, 198.0761785482651, 339]"
"(70, -90, 8, 0)","[27.026534629698382, 0, 2]"
"(30, -170, -9, 0)","[-1669.5, -900.0, 2]"
"(30, -150, -9, 0)","[-882.0957538313271, 0, 2]"
"(60, 120, -7, 0)","[-1334.018433301562, -2132.50781005125, 28]"
"(40, 140, -9, 0)","[-1567.363839476626, -2446.103684155739, 42]"
"(30, 170, -9, 0)","[-810.0154294328519, -3065.2163259662425, 151]"
"(-10, 80, -2, 0)","[199.88991057178472, 0, 1028]"
"(-20, 80, 0, 0)","[199.9047916976329, 0, 1766]"
"(-30, 80, 3, 0)","[119.7760365637239, 0, 4]"
"(-40, 70, 5, -10)","[153.16530693859647, 0, 2]"
"(-41, 60, 7, -30)","[157.06900429759227, 0, 3]"
"(-45, 50, 8, -30)","[163.43642032643163, 0, 3]"
"(-49, 40, 9, -40)","[165.4413561443833, 0, 2]"
"(-49, 40, 7, 140)","[24.834699270348203, 0, 1]"
"(-10, 50, 3, -20)","[199.94156006755313, 0, 5730]"
"(-10, 40, 4, -30)","[199.91555024936906, 0, 2336]"
"(-20, 30, 6, -40)","[-900.0, 199.90775151353995, 3749]"
"(-20, 30, 7, -40)","[-900.0, 199.94372790870278, 1287]"
"(-30, 20, 8, -50)","[179.19099453356716, 0, 1]"
"(-20, 60, -5, -10)","[199.90574077745094, 0, 738]"
"(-40, 70, 0, 0)","[199.89371205432087, 0, 738]"
"(-41, 70, 2, -10)","[182.51162790216102, 0, 14]"
"(-45, 70, 3, -10)","[199.6954012343712, 0, 24]"
"(-49, 60, 4, -10)","[199.70417640918888, 0, 11]"
"(-41, 60, 4, 70)","[199.93593199975518, 0, 11]"
"(-49, 50, 6, 60)","[199.95269333671018, 0, 14]"
"(-43, 70, 5, 90)","[199.95664543446335, 0, 4397]"
"(-47, 70, 6, 80)","[199.9546126213949, 0, 2141]"
"(100, 30, 6, 0)","[199.96313781489388, 0, 4624]"
"(-20, 80, -1, 100)","[199.97565481657747, 0, 8580]"
"(-40, 70, 4, 90)","[199.9784605300211, 0, 8580]"
"(-43, 50, 7, 70)","[199.97053026654729, 0, 1178]"
"(-10, 50, -7, 100)","[199.8977880339353, 0, 2991]"
"(-30, 70, -2, 120)","[199.87387278360416, 0, 2991]"
"(-40, 70, 1, 120)","[199.87067669965882, 0, 6879]"
"(-47, 70, 4, 110)","[199.7214239417787, 0, 7114]"
"(100, 100, 5, 0)","[199.8810157176838, -157.08595755270863, 6050]"
"(90, 100, 6, 0)","[199.87187901434658, -317.74414676084, 17456]"
"(-20, 60, -4, 10)","[199.92682685559703, 0, 138]"
"(-40, 60, 3, 10)","[199.9208955184788, 0, 203]"
"(-43, 60, 4, 0)","[199.47269856302205, 0, 733]"
"(-47, 60, 5, 0)","[199.83454460109033, 0, 2797]"
"(90, -10, 7, 0)","[199.7005195977235, 0, 6922]"
"(-40, 60, -5, 110)","[198.33602714279067, 0, 1026]"
"(-43, 70, -4, 110)","[199.83531708781229, 0, 2021]"
"(-47, 70, -3, 110)","[199.22963701001342, 0, 1437]"
"(-10, 90, 0, 110)","[120.33065374933176, 0, 3]"
"(-10, 90, 1, 100)","[76.43039451734666, 0, 1]"
"(-20, 80, 3, 100)","[106.40881255807415, 0, 4]"
"(-20, 80, 4, 100)","[125.95890223745006, 0, 3]"
"(-30, 70, 5, 90)","[93.82147728423527, 0, 5]"
"(-30, 70, 6, 80)","[77.932571630428, 0, 1]"
"(-40, 60, 7, 80)","[151.87045449081378, 0, 4]"
"(-40, 50, 8, 70)","[46.813980587658776, 0, 4]"
"(-40, 40, 9, 60)","[24.535773690234713, 0, 4]"
"(-43, 30, 10, 50)","[-890.82460067452, 0, 2]"
"(-47, 20, 10, 40)","[-712.2709555461113, 199.91101028070992, 33]"
"(100, 30, 10, 0)","[199.86892283823244, 0, 894]"
"(80, 40, -8, 0)","[199.96427518937605, 0, 18592]"
"(80, 50, -6, 0)","[199.8294425234814, 0, 2766]"
"(70, 60, -5, 0)","[199.93456072953916, 0, 5173]"
"(60, 70, -1, 0)","[199.7614998122883, -1435.1695804795115, 2605]"
"(50, 70, 0, 0)","[199.9220744356592, 0, 5172]"
"(40, 60, 4, 0)","[199.80822839922308, -1278.386406346241, 2601]"
"(20, 40, 7, 0)","[199.92833492402, 0, 18586]"
"(-10, 70, -2, 50)","[199.81907068730027, 0, 1687]"
"(-20, 70, 0, 50)","[199.77265207939956, 0, 1850]"
"(-20, 70, 1, 50)","[199.74261970279218, 0, 2909]"
"(-30, 70, 3, 50)","[199.6689764395456, 0, 3400]"
"(-40, 60, 5, 40)","[199.56075883451234, 0, 5238]"
"(-40, 50, 6, 30)","[199.4895671528648, 0, 2909]"
"(-43, 50, 7, 20)","[199.8383758732969, 0, 1238]"
"(-47, 40, 8, 20)","[199.97796900877117, 0, 1649]"
"(-20, 50, -7, 10)","[199.7720822149508, 0, 97]"
"(-40, 70, -2, 30)","[199.74168417159453, 0, 97]"
"(-43, 70, 1, 30)","[199.84168937662085, 0, 4]"
"(-47, 70, 2, 30)","[199.92806818842683, 0, 67]"
"(-40, 80, -1, 150)","[199.91495274128343, 0, 6234]"
"(90, 140, 4, 0)","[199.9518934668597, -646.8875922955732, 4861]"
"(70, 140, -8, 0)","[-1327.0349379372649, -2181.087889751788, 24]"
"(60, 160, -6, 0)","[-1252.688310524141, -2159.0905339882393, 26]"
"(60, 160, -5, 0)","[-1606.0086216061827, -1983.8108102295425, 20]"
"(50, 170, -3, 0)","[-1865.5315835769045, -2248.534458856767, 18]"
"(40, 170, 0, 0)","[-2310.58603965209, -2407.877478997239, 16]"
"(30, 180, -9, 0)","[-2426.5085380549517, -810.0143974393516, 1130]"
"(20, 180, -8, 0)","[199.95602512057, 0, 115]"
"(-10, 40, 3, 60)","[199.7541981467188, 0, 3296]"
"(-30, 60, -6, 80)","[198.70386429135027, 0, 1550]"
"(70, 80, 5, 0)","[199.72381468389656, -675.972705165702, 4844]"
"(50, 70, -8, 0)","[-1300.8764508730294, -1504.3534007481303, 22]"
"(-43, 80, 4, 70)","[199.97901606335085, 0, 2893]"
"(-40, 80, 3, 130)","[199.84172024126096, 0, 7894]"
"(-43, 80, 4, 120)","[199.9299886093767, 0, 2728]"
"(90, 100, 8, 0)","[199.8966057758385, -845.896446047205, 10735]"
"(-45, 70, 3, 10)","[199.92234529546974, 0, 26]"
"(-49, 70, 4, 0)","[199.93654907002863, 0, 37]"
"(-40, 50, -7, 130)","[199.71644757723618, 0, 297]"
"(-47, 70, -3, 150)","[186.83676252791602, 0, 167]"
"(80, 150, 1, 0)","[199.91474299287253, 0, 1680]"
"(60, 130, 6, 0)","[199.91753499522298, 0, 1678]"
"(-43, 60, 6, -30)","[199.76856084336012, 0, 348]"
"(-47, 50, 7, -40)","[199.75158998013774, 0, 559]"
"(-10, 50, 0, 130)","[188.44122429313015, 0, 90]"
"(-41, 70, -5, 150)","[180.1238164455629, 0, 8]"
"(80, 160, -1, 0)","[199.4029913891943, -1685.4015455639392, 845]"
"(80, 160, 0, 0)","[199.5959960760569, 0, 1661]"
"(60, 150, 4, 0)","[199.87859293762918, -1934.7391848902066, 839]"
"(-20, 90, -1, 70)","[199.962588272907, 0, 2142]"
"(-40, 80, 4, 60)","[199.97465501940505, 0, 2142]"
"(-45, 60, 6, 50)","[199.96107242236377, 0, 69]"
"(90, 30, 9, 0)","[199.96878111696574, 0, 6077]"
"(-43, 60, 6, 40)","[199.96178691662692, 0, 1156]"
"(-43, 70, 3, 80)","[199.97217637297877, 0, 6465]"
"(-47, 60, 4, 70)","[199.96355736919486, 0, 1243]"
"(100, 70, 5, 0)","[199.9777588976463, 0, 6555]"
"(-30, 90, -1, 50)","[199.9821122234077, 0, 5294]"
"(-40, 90, 1, 40)","[199.9807266519668, 0, 4389]"
"(-43, 80, 4, 40)","[199.96377040222754, 0, 2004]"
"(-47, 70, 5, 30)","[199.98071850356604, 0, 4048]"
"(-10, 80, -3, 110)","[199.94501060735382, 0, 998]"
"(-10, 80, -2, 110)","[199.97383223750535, 0, 1698]"
"(-20, 80, -1, 110)","[199.96704855712454, 0, 8247]"
"(-20, 80, 0, 110)","[199.97326166931353, 0, 3219]"
"(-20, 80, 1, 110)","[199.97295876742572, 0, 1875]"
"(-30, 80, 2, 110)","[199.94670831355904, 0, 998]"
"(-30, 70, 3, 110)","[199.96784573185693, 0, 2098]"
"(-40, 70, 4, 100)","[199.9705182229105, 0, 8247]"
"(-40, 60, 6, 90)","[199.97053933150843, 0, 1875]"
"(-43, 50, 7, 90)","[199.958514902109, 0, 1046]"
"(-47, 40, 8, 80)","[199.89129997728494, 0, 1087]"
"(100, 70, 9, 0)","[199.92426959296125, 0, 472]"
"(-20, 90, -3, 50)","[199.98213766313182, 0, 2716]"
"(-40, 90, 2, 50)","[199.9792107916704, 0, 2716]"
"(-47, 70, 6, 40)","[199.96524528412704, 0, 1459]"
"(-43, 60, 5, 30)","[199.98064301711273, 0, 3272]"
"(-47, 50, 6, 30)","[199.94830522372342, 0, 1511]"
"(100, 20, 7, 0)","[199.98003674556514, 0, 2551]"
"(-47, 80, 3, 60)","[199.64211851379366, 0, 3988]"
"(-10, 50, -6, 90)","[156.10983078902305, 0, 4]"
"(-20, 60, -4, 100)","[199.97012598412766, 0, 530]"
"(-43, 60, 4, 90)","[199.97455022892893, 0, 3156]"
"(-47, 50, 5, 90)","[149.91480639252882, 0, 1]"
"(-10, 70, -7, 30)","[199.98495380297405, 0, 3468]"
"(-20, 80, -5, 40)","[199.9838491470859, 0, 7055]"
"(-30, 90, -2, 50)","[199.98268047860566, 0, 3468]"
"(-40, 90, 0, 50)","[199.9811970013267, 0, 7055]"
"(-40, 90, 1, 50)","[199.98021111537585, 0, 5095]"
"(-43, 80, 3, 40)","[199.97551982759865, 0, 4851]"
"(-47, 80, 4, 40)","[199.9784296933396, 0, 3231]"
"(-10, 80, -3, 180)","[199.80863153845775, 0, 1099]"
"(-20, 90, 0, 180)","[72.25350743870516, 0, 3]"
"(-30, 80, 2, 180)","[199.7540409061009, -2535.0915903737887, 1099]"
"(-43, 60, 6, 180)","[199.79630301739456, 0, 395]"
"(-47, 60, 7, 180)","[70.0115721106499, 0, 1]"
"(100, 170, 8, 0)","[199.50674796342662, 0, 91]"
"(90, 160, 9, 0)","[199.91336587385794, -1507.8791766381478, 1433]"
"(90, 150, 10, 0)","[199.90927522068137, 0, 276]"
"(20, 180, -9, 0)","[199.9877167392406, 0, 1112]"
"(-10, 50, 2, -70)","[199.6926594857124, 0, 733]"
"(-10, 40, 3, -80)","[199.86702175733743, 0, 325]"
"(-10, 40, 4, -80)","[199.66833487722565, 0, 544]"
"(-20, 30, 6, -90)","[-894.1718507404606, 199.6550170886013, 927]"
"(-30, 30, -9, -90)","[56.887921200223516, 0, 1]"
"(-30, 40, -8, -80)","[195.380746040672, 0, 5]"
"(-40, 40, -7, -70)","[54.981595978555475, 0, 1]"
"(-40, 50, -6, -70)","[53.77964441936313, 0, 1]"
"(-41, 60, -5, -60)","[89.2489423005805, 0, 2]"
"(-45, 60, -4, -60)","[50.72965277434169, 0, 1]"
"(-49, 60, -3, -60)","[48.80661143197859, 0, 1]"
"(90, -50, -2, 0)","[199.89774560262296, 0, 1235]"
"(80, -50, 0, 0)","[199.95609935931492, 0, 2097]"
"(-43, 70, 4, 50)","[199.96730187852853, 0, 7131]"
"(-20, 80, -3, 120)","[199.92712655932348, 0, 17556]"
"(-40, 80, 2, 120)","[199.92786540821905, 0, 17556]"
"(-43, 60, 5, 110)","[199.9448823835082, 0, 5138]"
"(-47, 60, 6, 100)","[199.9476362836582, 0, 5482]"
"(100, 100, 7, 0)","[199.94881781710632, 0, 4028]"
"(-10, 70, -7, -40)","[199.7620808131943, 0, 587]"
"(-20, 80, -5, -30)","[199.11589829781562, 0, 1346]"
"(-20, 80, -4, -30)","[199.8478184173408, 0, 1737]"
"(-30, 90, -2, -20)","[199.7838181860078, 0, 587]"
"(-40, 90, -1, -20)","[199.08544681654175, 0, 881]"
"(-40, 90, 0, -20)","[199.24777419550657, 0, 1345]"
"(-40, 90, 1, -20)","[199.49459186258187, 0, 839]"
"(-43, 80, 2, -20)","[199.86621390711423, 0, 1376]"
"(-47, 80, 3, -30)","[199.869625528185, 0, 533]"
"(70, -90, 10, 0)","[11.242107027500339, 0, 12]"
"(40, -150, -9, 0)","[-1471.6710215435644, 0, 3]"
"(30, -140, -8, 0)","[-1836.45, -1734.0038173024145, 3]"
"(30, -130, -7, 0)","[-990.0, -2396.8038413288627, 3]"
"(20, -130, -6, 0)","[178.81469086147285, 0, 1]"
"(-20, 20, 5, -20)","[-838.9537477769636, 169.36357498415583, 2]"
"(-20, 20, 7, 10)","[-900.0, 0, 1]"
"(-30, 10, 8, 10)","[179.08542629014377, 0, 1]"
"(120, 0, -9, 0)","[199.9645131481521, 0, 207]"
"(110, 10, -8, 0)","[199.95141331280337, 0, 328]"
"(110, 20, -7, 0)","[199.9492356809916, 0, 158]"
"(110, 20, -6, 0)","[199.96127862707615, 0, 244]"
"(100, 30, -5, 0)","[199.96500251561352, 0, 1884]"
"(100, 30, -4, 0)","[199.96828945731892, 0, 2509]"
"(-10, 50, -9, 20)","[199.91194952086332, 0, 4376]"
"(-20, 80, -5, 50)","[199.9740625016816, 0, 7916]"
"(-30, 80, -4, 50)","[199.90634773420058, 0, 4376]"
"(-40, 90, -1, 60)","[199.79717092187343, 0, 4272]"
"(-40, 90, 0, 60)","[199.97906944890676, 0, 7916]"
"(-41, 90, 1, 60)","[199.78540657755025, 0, 11]"
"(-45, 80, 2, 60)","[199.95831895614876, 0, 28]"
"(-49, 80, 3, 50)","[199.96918370860655, 0, 28]"
"(-20, 20, 6, -40)","[-900.0, 199.39891013726344, 15]"
"(-20, 20, 7, -50)","[178.9042432123137, 0, 1]"
"(-30, 80, 3, 40)","[180.06274104890392, 0, 7]"
"(-41, 60, 7, 20)","[185.62727997827557, 0, 5]"
"(-45, 50, 8, 10)","[185.95431839557776, 0, 6]"
"(-49, 40, 9, 0)","[186.39982114382877, 0, 5]"
"(-30, 70, -1, 90)","[199.98114767659473, 0, 4418]"
"(-40, 70, 1, 90)","[199.98033938008237, 0, 7996]"
"(-43, 60, 4, 80)","[199.98072610210193, 0, 3212]"
"(70, 60, -9, 0)","[199.96914861810478, -980.5863653423688, 5828]"
"(50, 90, -4, 0)","[199.95970913624737, 0, 5819]"
"(30, 90, 1, 0)","[199.97011429569457, 0, 5615]"
"(10, 70, 6, 0)","[199.96887721279853, 0, 5615]"
"(-10, 30, 10, 70)","[-900.0, 129.2336521294715, 3]"
"(-10, 20, 10, 60)","[179.03910681803293, 0, 1]"
"(-20, 70, 2, 180)","[199.76152645098574, -1496.2570130505903, 502]"
"(-30, 70, 3, 170)","[199.841377967595, -2437.69096669984, 963]"
"(-30, 70, 4, 170)","[199.84550187377596, 0, 430]"
"(-40, 60, 5, 160)","[199.85166437509722, -1155.8380620146092, 1706]"
"(-40, 60, 6, 160)","[199.8787591372823, -900.0, 733]"
"(-40, 50, 7, 150)","[199.8908568665692, -1462.0753369906133, 463]"
"(-43, 40, 8, 140)","[199.90219125952305, 0, 454]"
"(-47, 30, 9, 130)","[199.90595800429762, 0, 452]"
"(90, 120, 10, 0)","[199.92087859308364, 0, 1226]"
"(70, 110, -8, 0)","[-1283.8326240561237, -1227.4873275617977, 26]"
"(60, 120, -6, 0)","[-1841.3657698623156, -1766.9090590632227, 33]"
"(60, 130, -5, 0)","[-1183.4000249571734, -2115.9792447425198, 20]"
"(50, 140, -9, 0)","[-1424.6225345900377, -2796.49745914475, 33]"
"(40, 150, -8, 0)","[-1649.8951744062742, -2341.252366258963, 42]"
"(40, 160, -6, 0)","[-1676.0297650039674, -2421.1159923621485, 25]"
"(20, 90, 4, 0)","[199.9455736239336, 0, 4864]"
"(-10, 40, 10, 20)","[-892.10289736918, 192.56865153170014, 4]"
"(-10, 30, 10, 10)","[-739.1169300998263, 197.81795426685022, 5]"
"(-20, 40, -8, 10)","[199.87383162071353, 0, 13]"
"(-30, 40, -7, 20)","[88.85309511614903, 0, 1]"
"(-30, 60, -5, 30)","[199.42295250243097, 0, 78]"
"(-40, 60, -3, 40)","[88.57199422746328, 0, 1]"
"(-41, 60, -2, 40)","[93.06665991516174, 0, 1]"
"(-45, 70, -1, 40)","[199.08369645139095, 0, 8]"
"(-49, 70, 0, 40)","[199.56071130603652, 0, 8]"
"(90, 40, 1, 0)","[199.96553080661258, 0, 2009]"
"(80, 30, 4, 0)","[199.96778359886812, 0, 4627]"
"(70, 20, 6, 0)","[199.96740234018026, 0, 2009]"
"(-20, 50, -8, -10)","[199.90839570434298, 0, 931]"
"(-20, 50, -7, 0)","[199.78783408417434, 0, 62]"
"(-30, 60, -5, 10)","[198.24802540491007, 0, 52]"
"(-40, 70, -3, 20)","[197.7072576785793, 0, 196]"
"(-40, 70, -2, 20)","[199.73906618073354, 0, 62]"
"(-43, 70, -1, 20)","[199.72370939872945, 0, 38]"
"(-47, 70, 0, 20)","[199.69656793210152, 0, 38]"
"(-40, 40, -9, 30)","[199.5098444423802, 0, 5821]"
"(-40, 50, -8, 40)","[199.8542794437583, 0, 6734]"
"(100, 60, -4, 0)","[199.25219338202092, 0, 2884]"
"(90, 60, -3, 0)","[199.13331077459833, 0, 5071]"
"(-20, 40, 7, 30)","[199.89434614984316, 0, 1051]"
"(-30, 30, 8, 20)","[-900.0, 199.66882533559948, 424]"
"(-30, 20, 9, 10)","[-900.0, 191.7044212583861, 3]"
"(-40, 10, 10, 0)","[178.44751560320924, 0, 1]"
"(-49, 70, -3, 60)","[199.9133177697249, 0, 10]"
"(-10, 60, 3, 130)","[199.80496060856473, 0, 117]"
"(-10, 60, 4, 130)","[190.08696598417686, 0, 214]"
"(-10, 60, 5, 120)","[111.24960600045743, 0, 3]"
"(-20, 50, 6, 120)","[193.36564930652952, 0, 422]"
"(-20, 40, 7, 110)","[192.30576381502817, 0, 150]"
"(-30, 30, 8, 100)","[-900.0, 199.76951629902615, 85]"
"(-30, 30, 9, 90)","[-900.0, 198.33731787151902, 396]"
"(-30, 20, 10, 80)","[179.17330678169452, 0, 1]"
"(-45, 60, 6, 80)","[199.95719916840545, 0, 63]"
"(-10, 60, -8, -70)","[198.87235353216707, 0, 374]"
"(-10, 60, -7, -60)","[199.8424604044572, 0, 1052]"
"(-10, 70, -6, -50)","[199.68294108583038, 0, 767]"
"(-20, 70, -5, -50)","[198.62239886360388, 0, 1474]"
"(-20, 80, -4, -40)","[199.7904782734344, 0, 1022]"
"(-30, 80, -3, -40)","[198.51212927160822, 0, 1245]"
"(-30, 80, -2, -40)","[199.87936264596317, 0, 1052]"
"(-30, 80, -1, -40)","[199.2156255194506, 0, 971]"
"(-40, 80, 0, -40)","[198.3214194030347, 0, 1474]"
"(-40, 80, 1, -40)","[199.00861680137837, 0, 1528]"
"(-41, 80, 2, -40)","[199.21322389074228, 0, 6]"
"(-45, 80, 3, -40)","[199.24945462215416, 0, 8]"
"(-49, 70, 4, -50)","[199.41931952367057, 0, 5]"
"(90, -50, 5, 0)","[199.51589799637048, 0, 1358]"
"(90, -60, 6, 0)","[198.39874428630011, 0, 1155]"
"(80, -70, 7, 0)","[-61.948832616957176, 199.76036378289677, 1418]"
"(80, -70, 8, 0)","[-86.74045481839889, 195.16946547253315, 820]"
"(40, -160, -9, 0)","[-767.205, -900.0, 4]"
"(20, -140, -9, 0)","[178.4038729705225, 0, 1]"
"(-10, 60, -5, 140)","[199.87742026038458, 0, 3536]"
"(-20, 70, -2, 150)","[199.8646253403471, 0, 5216]"
"(-30, 70, -1, 150)","[199.86092727375942, 0, 3053]"
"(-30, 70, 0, 150)","[199.8566253101749, 0, 3534]"
"(-40, 70, 3, 140)","[199.06224108740867, 0, 12903]"
"(-43, 60, 4, 140)","[199.85426396889, 0, 2482]"
"(-47, 60, 5, 140)","[199.8432922275622, -876.1608475234668, 6331]"
