A,B 
"(-10, 50, 3, -80)","[174.92564648017196, 0, 71]"
"(-10, 50, 4, -80)","[165.68389953329054, 0, 69]"
"(-20, 40, 5, -90)","[-104.11232163610205, 161.31555010758123, 41]"
"(-20, 40, 6, -90)","[157.39100528640196, 0, 124]"
"(-20, 30, 7, -100)","[-744.1599999999523, 169.6964666443457, 27]"
"(-30, 20, 8, -110)","[-744.1599999999523, 0, 1]"
"(-30, 10, 9, -120)","[148.22782079959174, 0, 1]"
"(70, 40, -5, 0)","[187.98682215523124, 0, 366]"
"(50, 50, -1, 0)","[182.19935017755375, 0, 234]"
"(50, 50, 0, 0)","[182.375171973339, -443.5224396243855, 366]"
"(40, 50, 1, 0)","[181.0081567965479, -451.73062466278725, 176]"
"(40, 40, 3, 0)","[181.71837658263829, -643.8531107410658, 722]"
"(30, 40, 4, 0)","[176.8744883061308, -469.945164098084, 230]"
"(-10, 80, -1, 80)","[196.08567389158813, 0, 439]"
"(-10, 80, 0, 80)","[195.7564727599646, 0, 491]"
"(-20, 80, 1, 80)","[195.73329311961922, 0, 528]"
"(-20, 80, 2, 80)","[195.3707559498223, 0, 359]"
"(-20, 70, 3, 70)","[195.29302162435667, 0, 816]"
"(-30, 70, 4, 70)","[194.88499078854215, 0, 439]"
"(-30, 60, 5, 60)","[194.90063314076963, 0, 927]"
"(-40, 60, 6, 60)","[194.5793734164083, 0, 528]"
"(-40, 50, 7, 50)","[194.55753443831236, 0, 1006]"
"(-40, 40, 8, 40)","[-563.0037783649578, 194.6404731713507, 815]"
"(-43, 30, 9, 30)","[-38.38282672264705, 0, 42]"
"(-47, 20, 10, 20)","[-551.5561903552536, 193.55138470522562, 43]"
"(100, 10, 10, 0)","[189.08354442359635, 0, 296]"
"(-10, 70, -6, 170)","[178.57750316787283, 0, 416]"
"(-47, 70, 5, 170)","[195.0367498940762, 0, 257]"
"(90, 150, 8, 0)","[195.076957916091, -702.360109699641, 798]"
"(-10, 70, 2, 10)","[196.85421108234758, 0, 237]"
"(-40, 40, -9, -10)","[196.85795469305708, 0, 1086]"
"(-40, 50, -8, -10)","[196.21410167802267, 0, 1461]"
"(-43, 60, -7, 0)","[196.76452064383966, 0, 501]"
"(-47, 60, -6, 10)","[196.6188340872649, 0, 361]"
"(80, 20, -4, 0)","[195.73637474703565, 0, 2170]"
"(-47, 80, -1, 20)","[194.55149947113406, 0, 405]"
"(100, 20, 0, 0)","[194.75954533993988, 0, 222]"
"(-10, 50, 4, 80)","[195.9864242543568, 0, 543]"
"(-20, 40, 6, 70)","[195.8623042753884, 0, 806]"
"(-40, 60, -7, 80)","[195.4683659882475, 0, 1532]"
"(-40, 60, -6, 90)","[194.93684920539843, 0, 1780]"
"(-43, 70, -4, 100)","[195.1753032787817, 0, 632]"
"(70, 150, -9, 0)","[-732.6803090063431, -1138.3722123008122, 20]"
"(60, 160, -7, 0)","[-1143.2704869820934, -1676.1505976484711, 23]"
"(50, 180, -5, 0)","[-1213.1597425124014, -1526.1924088383435, 62]"
"(50, 180, -4, 0)","[-1324.1578007459882, -1609.0477506207621, 57]"
"(-43, 70, 2, 20)","[192.83051592683435, 0, 236]"
"(-47, 70, 3, 10)","[191.76869369211798, 0, 311]"
"(-10, 60, -3, 170)","[103.04802613665204, 0, 135]"
"(-30, 60, 2, 170)","[70.10431636282726, -465.27706335191607, 135]"
"(-43, 50, 6, 150)","[195.50048616235512, 0, 177]"
"(-30, 30, 7, -40)","[-743.6799999999522, 195.7340359039148, 287]"
"(-30, 20, 8, -50)","[-743.6799999999522, 140.5522968713848, 3]"
"(-10, 60, -4, -10)","[193.7246654679935, 0, 225]"
"(-30, 60, 3, -10)","[190.57684713629897, 0, 324]"
"(-40, 50, 5, -20)","[188.32492088790033, 0, 357]"
"(-41, 50, 6, -30)","[127.36689133819465, 0, 7]"
"(-45, 40, 7, -30)","[166.23199435552647, 0, 9]"
"(-49, 30, 8, -40)","[169.01728700312995, 0, 6]"
"(-47, 70, 2, 70)","[195.76013531237936, 0, 148]"
"(-41, 70, -3, 80)","[195.80731327652526, 0, 53]"
"(30, 110, -6, 0)","[-1320.842444799897, -871.1327682224119, 4]"
"(40, -110, -6, 0)","[-1401.3681157916599, -1493.3535867895432, 10]"
"(30, -100, -4, 0)","[-2338.1415470727047, -2288.16545119772, 5]"
"(-10, 60, -1, 0)","[196.24696839739596, 0, 29]"
"(-20, 50, 2, 0)","[196.5312464511194, 0, 52]"
"(-30, 50, 4, -10)","[195.2446293706953, 0, 29]"
"(-41, 60, -7, 10)","[153.10177957456494, 0, 8]"
"(-45, 60, -6, 10)","[149.08377944484303, 0, 5]"
"(-49, 70, -5, 20)","[191.71798949281597, 0, 7]"
"(-20, 60, -7, 110)","[194.27977731794903, 0, 729]"
"(-40, 80, -2, 130)","[195.18425543200348, 0, 729]"
"(-43, 80, 1, 130)","[195.5159006576483, 0, 255]"
"(-47, 80, 2, 130)","[195.13047013705233, 0, 194]"
"(30, 100, -6, 0)","[-1797.2357313488924, -2305.581424102454, 4]"
"(20, 110, -4, 0)","[181.32656706383062, 0, 2]"
"(-10, 50, -9, -40)","[177.4615920118239, 0, 6]"
"(-30, 80, -4, -10)","[179.47855429763428, 0, 6]"
"(-40, 90, -1, 0)","[192.81362437450653, 0, 68]"
"(-49, 80, 3, -10)","[174.4893984545726, 0, 5]"
"(-20, 60, -3, 50)","[195.809370763752, 0, 128]"
"(-40, 60, 2, 50)","[194.28153211853135, 0, 128]"
"(-47, 50, 6, 30)","[192.29327982394835, 0, 718]"
"(-43, 80, 1, 10)","[193.1109875179026, 0, 177]"
"(-47, 80, 2, 0)","[191.35508466325464, 0, 130]"
"(100, 0, 3, 0)","[191.43195759359196, 0, 106]"
"(-10, 50, -6, 40)","[196.5793507845749, 0, 125]"
"(-20, 60, -4, 50)","[196.17300279493367, 0, 171]"
"(-43, 60, 4, 50)","[194.8865282761554, 0, 246]"
"(-47, 50, 5, 40)","[194.28080799632215, 0, 119]"
"(100, 50, 8, 0)","[195.05941824690416, 0, 277]"
"(-40, 50, 5, 170)","[-89.83935792363752, -549.925919878019, 397]"
"(-47, 40, 7, 160)","[195.2069702250416, 0, 103]"
"(-20, 60, 3, -20)","[194.85184734705334, 0, 978]"
"(-30, 40, 7, -40)","[194.97748653791965, 0, 639]"
"(-40, 30, 8, -50)","[-741.1199999999513, 194.49338985176703, 774]"
"(-40, 10, 10, -70)","[147.63297010268008, 0, 1]"
"(50, -120, -6, 0)","[-474.5553863911299, -1663.2168250897078, 8]"
"(70, -150, -9, 0)","[-83.8851928974899, -721.603012615812, 24]"
"(-41, 70, 5, 30)","[182.71878389818653, 0, 23]"
"(-10, 70, -2, 60)","[195.85420704994482, 0, 1552]"
"(-30, 60, 3, 50)","[193.9918144388763, 0, 883]"
"(-41, 40, 7, 30)","[135.00101337949104, 0, 6]"
"(-45, 30, 8, 20)","[142.68040195715105, 0, 4]"
"(-49, 20, 9, 10)","[159.22216980621914, 0, 3]"
"(-47, 30, 8, 20)","[190.9380719337981, 0, 167]"
"(-20, 60, 2, 110)","[182.62067611541082, 0, 615]"
"(-40, 40, 7, 90)","[172.48458213008655, 0, 957]"
"(-43, 30, 8, 80)","[-689.9978466748394, 167.38267070566175, 443]"
"(-47, 20, 9, 70)","[-566.285436397215, 0, 3]"
"(100, 60, 10, 0)","[196.34768143672574, 0, 138]"
"(100, 20, 6, 0)","[190.69804689532026, 0, 546]"
"(80, 40, -6, 0)","[192.64169443255219, 0, 1487]"
"(60, 50, -1, 0)","[189.90627183661312, -165.29278812959242, 967]"
"(40, 40, 4, 0)","[185.51930923828306, -647.9010507904962, 958]"
"(-30, 70, 3, 110)","[181.47250099281598, 0, 499]"
"(-40, 60, 5, 110)","[159.7325587103478, 0, 589]"
"(-43, 40, 8, 80)","[196.80398405316117, 0, 237]"
"(-47, 30, 9, 80)","[196.81860953838452, 0, 213]"
"(-47, 80, 4, 90)","[196.10355992983992, 0, 238]"
"(-20, 70, -6, 60)","[197.13875837454285, 0, 671]"
"(-40, 90, -1, 70)","[196.43135973288858, 0, 198]"
"(-47, 80, 3, 70)","[195.77101787519175, 0, 578]"
"(100, 70, 0, 0)","[195.08846053834273, 0, 389]"
"(-20, 50, 2, 60)","[196.15478454916237, 0, 68]"
"(-40, 30, 7, 40)","[-740.1599999999511, 193.85668738520445, 403]"
"(-40, 10, 9, 20)","[180.23683140194981, 0, 2]"
"(-41, 60, 4, 90)","[165.87587335904126, 0, 9]"
"(-49, 50, 6, 80)","[196.65123821824938, 0, 12]"
"(-47, 80, 4, 50)","[195.05882958345762, 0, 233]"
"(-43, 70, 5, 120)","[195.9935602217437, 0, 689]"
"(-47, 70, 6, 120)","[195.65200627968153, 0, 358]"
"(60, 150, -8, 0)","[-1137.5428482890036, -1715.7731360318753, 21]"
"(50, 170, -5, 0)","[-1398.3015550108285, -1586.4995376303643, 12]"
"(40, 180, -2, 0)","[-1448.19519419978, -1875.5499950526046, 80]"
"(30, 180, 0, 0)","[-2214.9009960137637, -1871.6397458070228, 37]"
"(30, 180, 1, 0)","[-2100.9715305884433, -2066.024267664823, 23]"
"(20, 170, 2, 0)","[147.27826959219354, 0, 1]"
"(-20, 70, 2, 110)","[185.00034576211874, 0, 1008]"
"(-20, 60, -2, 70)","[95.50722106027007, 0, 2]"
"(-20, 60, -1, 80)","[109.78385735103257, 0, 3]"
"(-30, 60, 1, 70)","[181.73773894294737, 0, 7]"
"(-40, 50, 4, 70)","[147.1841132069251, 0, 3]"
"(-43, 40, 6, 50)","[157.88148699638842, 0, 2]"
"(100, 100, 8, 0)","[195.71944251438546, 0, 190]"
"(-20, 80, -1, 10)","[193.29611512917836, 0, 630]"
"(-40, 70, 4, 0)","[191.78585121589833, 0, 630]"
"(-43, 70, 5, -10)","[191.48452016303304, 0, 331]"
"(-47, 60, 6, -10)","[192.79621806177062, 0, 325]"
"(-43, 70, 3, 140)","[195.73377197568428, 0, 74]"
"(-47, 70, 4, 130)","[195.4676273009451, 0, 321]"
"(-45, 70, 3, 130)","[185.61692978500815, 0, 21]"
"(-45, 80, -2, 100)","[195.50337547078138, 0, 33]"
"(-45, 70, -2, -20)","[168.42423946229047, 0, 5]"
"(-49, 30, 8, 40)","[194.17271212190468, 0, 17]"
"(-43, 70, 5, 130)","[195.85696631755954, 0, 661]"
"(-20, 40, 3, 0)","[197.37410233318673, 0, 188]"
"(-30, 40, -9, 0)","[197.1369900651177, 0, 1288]"
"(-40, 60, -7, 10)","[197.28867895056771, 0, 1313]"
"(-40, 60, -6, 20)","[197.0563997282191, 0, 1819]"
"(-43, 70, -4, 30)","[197.40771369425198, 0, 619]"
"(-47, 70, -3, 30)","[197.19556138949454, 0, 413]"
"(-47, 60, 6, 110)","[195.8750442121022, 0, 545]"
"(20, 150, 3, 0)","[147.1555009753165, 0, 1]"
"(-10, 40, -8, 120)","[191.89567397339718, 0, 50]"
"(-20, 60, -5, 140)","[186.28529434999652, 0, 140]"
"(-40, 70, 0, 150)","[181.477403629408, 0, 140]"
"(-49, 60, 4, 140)","[59.63463071457153, 0, 2]"
"(70, 100, 9, 0)","[193.2559809156312, -993.2476781278234, 784]"
"(-10, 60, 1, -60)","[184.53202982831795, 0, 261]"
"(-20, 60, 4, -70)","[183.3692357761567, 0, 218]"
"(-20, 50, 5, -70)","[189.4311369645226, 0, 530]"
"(-30, 40, 6, -80)","[186.13243903354865, 0, 261]"
"(-30, 40, 7, -80)","[-498.18401155156243, 190.37804315093496, 281]"
"(-40, 40, -9, -80)","[183.91302295647807, 0, 312]"
"(-40, 50, -8, -80)","[168.16946518084717, 0, 146]"
"(-41, 50, -7, -70)","[28.330220834288614, 0, 1]"
"(-45, 60, -6, -60)","[46.87228838061514, 0, 3]"
"(-49, 60, -5, -60)","[31.975854921913523, 0, 1]"
"(90, -50, -4, 0)","[185.33733127166636, 0, 205]"
"(90, -50, -3, 0)","[181.4692845497746, 0, 169]"
"(70, -50, 2, 0)","[-47.27280901287797, 172.35404965957105, 265]"
"(60, -50, 3, 0)","[-68.2828646070623, -158.14819610688872, 7]"
"(50, -80, 7, 0)","[10.90855339208682, 0, 2]"
"(40, -80, 8, 0)","[-333.1952486501093, -885.3110980207687, 3]"
"(40, -90, 9, 0)","[-1160.8532340646643, 0, 1]"
"(-10, 80, -1, 90)","[196.16263164493935, 0, 374]"
"(-20, 80, 1, 90)","[195.71532520837516, 0, 405]"
"(-20, 80, 2, 90)","[195.09225872168457, 0, 316]"
"(-20, 70, 3, 90)","[195.1591809458153, 0, 570]"
"(-30, 70, 4, 80)","[195.27770820209193, 0, 374]"
"(-30, 60, 5, 80)","[194.51205259169035, 0, 644]"
"(-40, 60, 6, 70)","[193.35634661725015, 0, 405]"
"(-40, 40, 8, 60)","[-605.9103797407516, 194.17486271560097, 538]"
"(-43, 30, 9, 50)","[184.06314831109418, 0, 20]"
"(-47, 70, 6, 60)","[195.29630387578734, 0, 461]"
"(-47, 70, 4, 140)","[195.3504645142735, 0, 258]"
"(-20, 70, -3, -30)","[190.2547074823479, 0, 249]"
"(-40, 70, 2, -30)","[186.7162894832202, 0, 249]"
"(-45, 60, -9, 30)","[57.89105325023179, 0, 2]"
"(-49, 70, -8, 40)","[64.71479062338902, 0, 1]"
"(-10, 70, -1, 150)","[91.54717876780047, 0, 579]"
"(-10, 70, 0, 150)","[66.29629632784264, 0, 254]"
"(-20, 70, 2, 150)","[19.192626909365888, -310.57757976706955, 489]"
"(-30, 70, 3, 150)","[59.73533258518698, -480.31756681989884, 217]"
"(-30, 60, 4, 140)","[9.409089895077727, -557.6406949496346, 576]"
"(-40, 50, 7, 130)","[-392.1597757882553, -849.2277958194718, 183]"
"(-41, 40, 8, 120)","[55.22797077473213, 0, 3]"
"(-45, 30, 9, 110)","[93.50231058084279, 0, 2]"
"(-49, 20, 10, 100)","[128.0551896047195, 0, 2]"
"(-47, 60, 5, 100)","[196.05200248312164, 0, 419]"
"(80, 40, -7, 0)","[192.4027738936625, 0, 962]"
"(60, 60, -2, 0)","[190.00671700053752, 0, 962]"
"(-40, 60, 5, 10)","[192.29871147530326, 0, 1077]"
"(-10, 30, 3, 10)","[197.13271825582615, 0, 216]"
"(-20, 20, 5, 10)","[-738.0799999999505, 108.4753775044069, 3]"
"(-20, 20, 6, 0)","[-619.9366488185465, 139.49163944584393, 7]"
"(-20, 60, -7, -20)","[194.07975065955486, 0, 402]"
"(-30, 70, -5, -10)","[192.70469794798177, 0, 283]"
"(-40, 80, -2, 0)","[192.67883121006398, 0, 402]"
"(-41, 80, 0, 0)","[56.78355552746768, 0, 2]"
"(-45, 80, 1, 0)","[62.47809619861593, 0, 2]"
"(-49, 70, 2, 0)","[80.66992614565204, 0, 1]"
"(-41, 70, 4, 90)","[196.7013436141041, 0, 33]"
"(-20, 50, -8, -60)","[185.93856332192047, 0, 200]"
"(-20, 60, -7, -50)","[186.11005117403602, 0, 277]"
"(-30, 70, -5, -40)","[183.8043229760083, 0, 221]"
"(-40, 80, -3, -30)","[189.0122510511572, 0, 296]"
"(-40, 80, -2, -30)","[188.64018672989783, 0, 277]"
"(-43, 80, -1, -30)","[187.28310048447693, 0, 210]"
"(-47, 80, 0, -30)","[186.01182467635132, 0, 210]"
"(100, -30, 1, 0)","[185.23952713940966, 0, 143]"
"(90, -40, 3, 0)","[180.01329335611186, 0, 127]"
"(-47, 70, 6, 80)","[197.09461239174547, 0, 428]"
"(-40, 90, -1, 110)","[196.8806053428205, 0, 190]"
"(-47, 80, 2, 110)","[195.36033954063842, 0, 233]"
"(-41, 70, -1, 0)","[52.66155243679806, 0, 2]"
"(-45, 70, 0, 0)","[76.43945303400085, 0, 2]"
"(-49, 70, 1, 0)","[146.26634454412664, 0, 3]"
"(90, 0, 3, 0)","[190.3059421070775, 0, 198]"
"(-10, 50, 0, 160)","[142.78202163605823, 0, 13]"
"(-10, 50, 1, 160)","[145.61981226908696, 0, 41]"
"(-20, 50, 2, 160)","[-13.9720131987125, -19.468989315876552, 14]"
"(-30, 30, 6, 140)","[-737.2799999999502, -454.2018796192667, 3]"
"(-40, 20, 7, 130)","[-737.2799999999502, 0, 1]"
"(-40, 10, 8, 120)","[146.9075206757627, 0, 1]"
"(-41, 60, -4, 40)","[72.05589593035496, 0, 1]"
"(20, 150, -7, 0)","[146.81010612721008, 0, 1]"
"(-41, 80, -3, 70)","[195.3744255074113, 0, 22]"
"(-10, 40, 9, 10)","[78.49428011895216, 0, 2]"
"(-30, 50, -7, 20)","[195.17943052158756, 0, 335]"
"(-43, 70, -2, 40)","[196.939522841535, 0, 150]"
"(-43, 80, 4, 10)","[191.01657601636444, 0, 200]"
"(-47, 70, 5, 0)","[190.40076842562164, 0, 487]"
"(-20, 50, 3, 180)","[-117.04026781423242, -287.8339211965195, 15]"
"(-20, 50, 5, 180)","[-281.2774312776222, -387.92228822454456, 51]"
"(-30, 40, 6, 180)","[-136.27670102073978, -288.37740597307237, 4]"
"(-30, 30, 7, 170)","[-736.79999999995, -139.83531203263226, 2]"
"(-40, 20, 8, 160)","[-736.79999999995, 0, 1]"
"(-45, 60, 5, 80)","[196.85506023416545, 0, 29]"
"(-43, 40, 7, 30)","[191.77631662017598, 0, 342]"
"(-43, 30, 8, 100)","[-251.34860248555748, -1000.1740124239611, 381]"
"(-47, 20, 9, 90)","[-79.64447757896691, -745.7344871849224, 310]"
"(100, 80, 10, 0)","[197.42220859316313, 0, 203]"
"(-47, 40, 7, -10)","[188.85754049918646, 0, 247]"
"(-10, 40, 6, 80)","[122.82146335858462, 0, 3]"
"(-10, 30, 7, 70)","[-736.63999999995, 89.54728459758752, 3]"
"(-20, 20, 8, 60)","[-736.63999999995, 0, 1]"
"(-20, 10, 9, 50)","[146.26115294689038, 0, 1]"
"(-41, 50, 5, 140)","[90.91227881068602, 0, 4]"
"(-45, 50, 6, 140)","[123.31658678316091, 0, 11]"
"(-49, 40, 7, 130)","[90.32950780505445, -28.666468119600474, 7]"
"(-10, 40, -8, 40)","[197.37797540883918, 0, 99]"
"(-47, 70, 2, 90)","[195.69518168368046, 0, 148]"
"(-40, 80, -3, 0)","[192.73540196442138, 0, 296]"
"(-43, 80, -1, 0)","[191.10303236977592, 0, 201]"
"(-47, 80, 0, 0)","[189.91626717341484, 0, 201]"
"(-20, 60, -1, 100)","[152.062863470858, 0, 7]"
"(-20, 60, 0, 100)","[163.64101093811942, 0, 7]"
"(-40, 50, 4, 90)","[172.96010823094502, 0, 7]"
"(-47, 80, 4, 110)","[195.7408206186543, 0, 239]"
"(100, 110, 5, 0)","[195.68499763465672, 0, 225]"
"(50, 160, -6, 0)","[-1319.1249887476893, -1805.5841532257211, 10]"
"(60, -90, -9, 0)","[-727.8228196268996, -1154.7144017099827, 15]"
"(80, 60, -7, 0)","[193.7548689054068, 0, 445]"
"(60, 80, -2, 0)","[191.28990827734248, 0, 445]"
"(50, 80, 1, 0)","[189.61564320917682, 0, 445]"
"(30, 60, 6, 0)","[185.42749599368992, 0, 445]"
"(-10, 70, -3, 180)","[92.03016312551375, 0, 497]"
"(-20, 80, 0, 180)","[44.54471210186372, 0, 113]"
"(-30, 70, 2, 180)","[60.863136002717376, 0, 496]"
"(-40, 60, 5, 160)","[-86.80733971991347, -579.1954340243057, 204]"
"(-47, 50, 7, 150)","[191.26508145331155, 0, 10]"
"(-10, 50, 4, 0)","[197.24976446250025, 0, 650]"
"(-20, 30, 7, -20)","[-306.6060959209079, 197.05056507988434, 451]"
"(-40, 40, -8, -10)","[196.6241951467022, 0, 250]"
"(-40, 50, -6, 0)","[197.51158214254744, 0, 66]"
"(-43, 60, -5, 0)","[195.56856379304241, 0, 191]"
"(-47, 60, -4, 10)","[197.2924312580622, 0, 96]"
"(100, 20, 7, 0)","[191.24436842489806, 0, 806]"
"(-47, 40, -9, 0)","[193.6767319271643, 0, 300]"
"(90, 10, -8, 0)","[189.90337160527753, 0, 135]"
"(80, 20, -6, 0)","[190.2893744245332, 0, 615]"
"(80, 30, -5, 0)","[193.0813621494493, 0, 647]"
"(70, 30, -4, 0)","[187.02294549795303, 0, 439]"
"(70, 30, -3, 0)","[191.32157789514326, 0, 462]"
"(-10, 40, 8, 70)","[87.5120217479226, 0, 2]"
"(100, 100, 1, 0)","[195.28902162130916, 0, 307]"
"(90, 100, 3, 0)","[194.93441868062405, 0, 500]"
"(-20, 50, -8, 20)","[196.69830576347715, 0, 1259]"
"(-30, 60, -7, 30)","[196.63152242814562, 0, 1057]"
"(-40, 80, -3, 50)","[196.1946639084885, 0, 501]"
"(-43, 80, -2, 50)","[195.99703085752734, 0, 548]"
"(-47, 80, -1, 50)","[195.82307981905586, 0, 670]"
"(100, 50, 0, 0)","[195.67867807576545, 0, 348]"
"(20, 140, 3, 0)","[146.13764991583187, 0, 1]"
"(-45, 70, 5, 120)","[188.36666260172018, 0, 19]"
"(-30, 70, 3, 20)","[193.22537829845857, 0, 746]"
"(-47, 40, 8, -10)","[189.60172884273203, 0, 361]"
"(-43, 70, 5, 180)","[195.19674621232485, 0, 566]"
"(-47, 60, 6, 180)","[194.6810960859579, 0, 246]"
"(70, 170, -7, 0)","[-811.0506188798262, -1154.523771844675, 9]"
"(60, 180, -5, 0)","[-966.7760921017338, -1583.0430298952153, 47]"
"(-10, 70, -3, 0)","[193.89425510236666, 0, 666]"
"(-30, 70, 2, 0)","[191.44927788969613, 0, 666]"
"(-40, 60, 3, -10)","[189.75104294057547, 0, 239]"
"(-43, 50, 6, -20)","[186.95801207739845, 0, 259]"
"(-47, 40, 7, -30)","[182.61157290026986, 0, 188]"
"(-43, 70, -2, 50)","[196.09976088097716, 0, 192]"
"(-20, 80, -1, 170)","[164.5644047217332, 0, 430]"
"(-40, 70, 4, 160)","[159.85405261416128, 0, 430]"
"(-43, 70, 5, 160)","[195.54572603600423, 0, 455]"
"(-47, 60, 6, 150)","[195.4563965513373, 0, 359]"
"(60, 180, -9, 0)","[-943.8131746918436, -1594.4249926312043, 50]"
"(60, 180, -8, 0)","[-1014.5315880197197, -1582.7422657846819, 68]"
"(-41, 70, -3, 30)","[180.98239871551007, 0, 13]"
"(-45, 70, -2, 90)","[186.9744974415461, 0, 10]"
"(30, 130, -6, 0)","[-1676.307174028164, -1764.7372781164304, 9]"
"(-41, 60, 5, 150)","[141.11321921368065, 0, 11]"
"(-49, 50, 7, 140)","[188.52557111606504, 0, 12]"
"(30, 240, -9, 0)","[-1560.671420440499, -752.9260934752538, 41]"
"(-43, 70, 4, 170)","[195.4101339855988, 0, 267]"
"(-20, 40, 4, 100)","[186.77873029722056, 0, 373]"
"(-43, 80, -3, 130)","[191.98827661781294, 0, 164]"
"(-47, 80, -2, 130)","[192.01040095426941, 0, 340]"
"(100, 140, -1, 0)","[191.25178859827037, 0, 271]"
"(-10, 80, 0, -30)","[188.64170915538818, 0, 195]"
"(-10, 70, 1, -30)","[192.18539545553952, 0, 478]"
"(-20, 70, 2, -30)","[191.79073798859628, 0, 739]"
"(-20, 70, 3, -40)","[189.65417074346684, 0, 373]"
"(-30, 60, 5, -50)","[186.8560465562901, 0, 411]"
"(-30, 50, 6, -50)","[192.1243445275016, 0, 478]"
"(-40, 50, 7, -60)","[189.31084413438003, 0, 397]"
"(-40, 40, 8, -70)","[-103.82224691618597, 192.54310551694013, 373]"
"(-43, 40, -9, -70)","[190.64916685821996, 0, 78]"
"(-47, 50, -8, -60)","[190.19483432200644, 0, 123]"
"(80, -40, -4, 0)","[187.19302833123524, 0, 574]"
"(60, -30, 1, 0)","[-71.12982440197435, 188.4676166450728, 341]"
"(60, 170, -7, 0)","[-971.9548209447544, -1462.6927600335175, 16]"
"(50, 130, -7, 0)","[-749.1169794401534, -1145.8505315220923, 8]"
"(-20, 80, -5, 0)","[194.46871527195844, 0, 241]"
"(-40, 90, -1, 10)","[193.27349216637427, 0, 94]"
"(-40, 90, 0, 10)","[192.79501054823453, 0, 241]"
"(-43, 80, 2, 10)","[192.04054062733601, 0, 338]"
"(-47, 80, 3, 10)","[191.6738138030769, 0, 274]"
"(100, 0, 4, 0)","[190.6903471210347, 0, 259]"
"(-43, 80, 4, 90)","[196.45710597180488, 0, 452]"
"(100, 80, 6, 0)","[196.56457581447245, 0, 803]"
"(-10, 70, -7, 150)","[186.38397456868603, 0, 115]"
"(-20, 80, -5, 160)","[187.95937761938742, -665.2799999999281, 156]"
"(-30, 90, -9, 180)","[-1510.479167891288, -996.8976922940067, 35]"
"(-30, 100, -8, 180)","[168.9170852919213, 0, 3]"
"(-45, 80, -1, 100)","[195.50147421157786, 0, 31]"
"(-49, 80, 0, 100)","[195.2103612235094, 0, 31]"
"(-49, 80, 4, 0)","[192.20132038812392, 0, 19]"
"(-49, 30, 8, 0)","[188.50124152326725, 0, 18]"
"(-10, 50, 6, 20)","[12.391207679998764, 0, 1]"
"(-10, 40, 7, 20)","[7.311999999999483, 0, 1]"
"(-20, 40, 8, 10)","[-731.1999999999483, 24.404458186402902, 2]"
"(-20, 30, 9, 0)","[-597.0451366405928, 0, 1]"
"(90, 130, -1, 0)","[188.09935457970116, 0, 755]"
"(-10, 80, -1, -20)","[190.9020194222918, 0, 242]"
"(-10, 80, 0, -20)","[190.80467175543282, 0, 261]"
"(-20, 80, 1, -20)","[189.04086032298903, 0, 260]"
"(-20, 80, 2, -30)","[184.4964795758392, 0, 127]"
"(-20, 70, 3, -30)","[191.16110450493628, 0, 446]"
"(-30, 70, 4, -30)","[189.39486268897187, 0, 242]"
"(-30, 70, 5, -40)","[165.95280625879835, 0, 21]"
"(-40, 60, 6, -40)","[188.32227752647321, 0, 260]"
"(-40, 50, 7, -50)","[190.69407247736277, 0, 504]"
"(-40, 40, 8, -60)","[-305.7460013080586, 193.4430537839774, 446]"
"(-43, 40, 9, -70)","[156.7106147064714, 0, 7]"
"(-47, 30, 10, -80)","[174.1391727737868, 0, 7]"
"(-10, 60, -6, 160)","[161.6779408730487, 0, 246]"
"(-47, 60, 5, 160)","[195.36951989163785, 0, 228]"
"(-40, 60, -6, 140)","[158.27164999815906, 0, 977]"
"(-41, 70, -4, 150)","[128.1773709114098, 0, 11]"
"(-45, 70, -3, 150)","[148.31068523995032, 0, 12]"
"(-49, 70, -2, 150)","[178.7425191942483, 0, 11]"
"(90, 150, -1, 0)","[159.95038181207065, 0, 648]"
"(70, 140, 4, 0)","[188.24536331416772, -433.7401737796382, 1015]"
