A,B 
"(-47, 70, -4, -40)","[199.69924820900465, 0, 1449]"
"(-10, 60, 1, -50)","[199.64524730458814, 0, 1667]"
"(-30, 40, 6, -70)","[199.4666976663271, 0, 1667]"
"(-43, 60, -6, -50)","[199.13653046219332, 0, 1254]"
"(-20, 40, -8, 10)","[199.797508232574, 0, 860]"
"(-47, 70, -5, -20)","[196.4583399377729, 0, 1116]"
"(20, -50, -7, 0)","[198.91104838685598, 0, 3]"
"(-47, 30, 8, -20)","[199.69373339805682, 0, 446]"
"(-30, 50, 5, -60)","[199.81172476319557, 0, 1009]"
"(-40, 30, 8, -80)","[-852.6000000000404, 199.5676610777566, 66]"
"(-40, 20, 9, -90)","[170.0592887011912, 0, 1]"
"(-47, 40, -7, 20)","[199.46409475700307, 0, 95]"
"(-20, 90, -3, -10)","[199.8460554767154, -780.0000000001021, 439]"
"(-40, 90, 1, 0)","[194.84149454133924, 0, 759]"
"(-40, 90, 2, -10)","[199.84624953160295, 0, 437]"
"(-43, 80, 4, -10)","[199.84792368666058, 0, 726]"
"(-47, 70, 5, -20)","[199.83740549051183, 0, 1161]"
"(-40, 50, -9, 10)","[199.23646092934706, 0, 184]"
"(-10, 50, 8, 0)","[8.525700000000404, 0, 1]"
"(-20, 40, 9, 0)","[-852.5700000000403, 152.76684991982836, 2]"
"(-20, 30, 10, -10)","[-852.5700000000403, 0, 1]"
"(-20, 20, 10, -20)","[170.22887844232025, 0, 1]"
"(-41, 60, -4, 0)","[185.9825440308374, 0, 2]"
"(-47, 70, -5, -30)","[199.4723495668773, 0, 1099]"
"(-20, 40, 3, -70)","[199.7016103148875, 0, 218]"
"(-43, 60, -5, -50)","[197.3011941722486, 0, 360]"
"(100, -40, -3, 0)","[199.39407599542804, 0, 665]"
"(-43, 80, -3, 10)","[199.8606285743938, 0, 533]"
"(-43, 40, 8, 30)","[199.88782683634315, 0, 1819]"
"(-47, 70, -3, -30)","[199.5045110625818, 0, 1330]"
"(-43, 80, 2, 150)","[197.98382815618442, 0, 713]"
"(-41, 70, 2, -30)","[155.91202494743115, 0, 3]"
"(-43, 80, 3, 90)","[199.79365935007706, 0, 722]"
"(-20, 30, 7, -90)","[-852.4200000000404, 199.61286083415925, 375]"
"(-30, 10, 9, -110)","[170.2691107935188, 0, 1]"
"(-40, 70, -7, 100)","[198.3760080977316, 0, 121]"
"(-47, 90, -3, 110)","[198.02603664490314, 0, 115]"
"(-20, 60, -8, 80)","[198.8802658473271, 0, 205]"
"(-20, 70, -7, 90)","[199.6333914468776, 0, 90]"
"(-30, 80, -5, 100)","[112.51516393716669, 0, 2]"
"(-40, 90, -2, 110)","[199.43666631652331, 0, 90]"
"(-43, 90, 0, 110)","[116.17276611925458, 0, 2]"
"(-47, 90, 1, 110)","[130.77724389082502, 0, 2]"
"(-45, 70, 4, 160)","[193.94264896547477, 0, 3]"
"(-40, 30, -9, 20)","[199.20790100276577, 0, 207]"
"(-47, 50, -6, 40)","[199.3776618172761, 0, 163]"
"(-47, 70, -2, 60)","[198.54021067784598, 0, 568]"
"(80, 80, -7, 0)","[199.72331497486599, -474.42955399123935, 123]"
"(80, 90, -6, 0)","[199.08107249533748, -835.5767667392585, 953]"
"(70, 90, -5, 0)","[199.66885421929476, 0, 55]"
"(-41, 60, -6, 40)","[153.42141385349203, 0, 3]"
"(-47, 80, -2, -20)","[199.57729030587888, 0, 698]"
"(100, -20, -1, 0)","[199.11845165117435, 0, 976]"
"(60, 180, 1, 0)","[-1215.4743822365306, -2045.9594582407121, 562]"
"(50, 180, 3, 0)","[-1376.6978533895551, -2013.852711284396, 294]"
"(40, 170, 6, 0)","[-1595.3075648563442, -2452.3271692556173, 163]"
"(30, 160, 7, 0)","[-1909.651175750474, -1769.1295309377465, 49]"
"(30, 150, 8, 0)","[-2073.908287027005, -1735.7688757301228, 48]"
"(20, 140, 9, 0)","[194.50883510825847, 0, 2]"
"(-41, 80, -2, 50)","[175.6330278546997, 0, 2]"
"(-45, 80, -1, 50)","[197.09824896259767, 0, 4]"
"(-49, 80, 0, 50)","[198.0994464520329, 0, 4]"
"(-45, 70, 2, 130)","[184.45472212244604, 0, 3]"
"(-10, 30, 9, 40)","[-852.0300000000408, 158.99675335734148, 2]"
"(-20, 20, 10, 30)","[-709.2896139650016, 169.46667096023947, 2]"
"(-41, 50, -8, 20)","[124.06840550865195, 0, 2]"
"(-49, 60, -6, 40)","[197.03890157619443, 0, 4]"
"(20, 140, 6, 0)","[170.07733544761678, 0, 1]"
"(-47, 70, -4, 40)","[199.81004401281763, 0, 2115]"
"(-43, 70, -3, 130)","[196.9813228074491, -148.5948282511037, 467]"
"(100, 140, -1, 0)","[197.50701978657213, 0, 254]"
"(-45, 80, 2, 10)","[192.46147369063522, 0, 2]"
"(-43, 30, 9, -50)","[-851.820000000041, 0, 1]"
"(-47, 20, 10, -60)","[-720.3186146117326, 0, 1]"
"(-10, 30, 6, 120)","[96.18054682636948, 0, 1]"
"(-30, 50, -6, 150)","[105.64413309688379, 0, 1]"
"(-10, 40, 1, 150)","[98.37854615366513, 0, 1]"
"(-41, 70, -4, 180)","[60.10571674872759, 0, 1]"
"(-41, 70, -2, 100)","[164.5058849405745, 0, 4]"
"(-45, 70, -1, 100)","[178.98200480035186, 0, 3]"
"(-49, 70, 0, 100)","[191.22861122772773, 0, 3]"
"(-30, 10, 9, -80)","[170.03566591764388, 0, 1]"
"(-43, 80, 0, -10)","[199.65182790081298, 0, 1546]"
"(-47, 80, 1, -10)","[199.62326669815678, 0, 1405]"
"(100, -10, 2, 0)","[199.59451980499566, 0, 1088]"
"(-30, 50, 5, 0)","[199.83089390772, 0, 1318]"
"(-43, 80, -2, 110)","[198.8697997696632, 0, 786]"
"(-40, 30, 7, 140)","[-1642.119896977868, -1477.510583565656, 21]"
"(-43, 40, -8, 150)","[-226.48772127607634, -810.3300000000762, 9]"
"(-47, 50, -7, 160)","[-591.5207335439023, -1222.7300507784166, 22]"
"(100, 160, -6, 0)","[-353.97006742465885, -1403.0165082388826, 35]"
"(-20, 90, 0, -30)","[199.3848346669676, 0, 234]"
"(-10, 60, 2, 140)","[-16.51724312513751, -446.1752183412376, 69]"
"(-30, 30, 7, 120)","[-817.875495857486, 163.97412396676594, 5]"
"(-40, 30, -9, 120)","[13.701399649296889, 0, 3]"
"(-41, 40, -8, 130)","[83.0946074381926, 0, 1]"
"(-45, 50, -7, 130)","[92.17544408192275, 0, 1]"
"(-49, 50, -6, 140)","[103.39901120821852, 0, 1]"
"(90, 150, -4, 0)","[97.02659469351009, -1384.4647555313531, 91]"
"(50, 140, 5, 0)","[181.14366982381858, -2041.8136373689417, 175]"
"(40, 130, 7, 0)","[-1608.5200915089006, -2343.017861306329, 254]"
"(-47, 60, 4, 70)","[199.8534738387882, 0, 202]"
"(-47, 80, 1, 130)","[197.35808796511486, 0, 861]"
"(100, 130, 2, 0)","[199.12895444957908, 0, 863]"
"(-30, 90, -1, 90)","[199.83948631641513, 0, 1877]"
"(-40, 90, 1, 90)","[199.81596333922437, 0, 1533]"
"(-43, 80, 4, 80)","[199.780246851252, 0, 1568]"
"(70, 80, -5, 0)","[199.74177806857531, 0, 1557]"
"(50, 90, 0, 0)","[199.67437032030813, 0, 1557]"
"(30, 70, 5, 0)","[199.69143276236815, 0, 2685]"
"(-20, 60, -8, 90)","[198.45435658771694, 0, 425]"
"(-40, 90, -3, 110)","[198.08282185021622, 0, 165]"
"(-43, 90, -2, 110)","[199.0501773943763, 0, 303]"
"(-47, 90, -1, 120)","[198.17758921804565, 0, 264]"
"(-43, 60, -5, 40)","[199.77903007857105, 0, 488]"
"(-10, 60, -8, 120)","[199.02342567981148, 0, 197]"
"(-20, 80, -4, 140)","[199.45024988986478, 0, 2423]"
"(-47, 80, 3, 140)","[198.78377749482655, 0, 103]"
"(100, 50, -5, 0)","[195.72183029764645, 0, 1321]"
"(-43, 40, -9, -90)","[197.5092566664194, 0, 6]"
"(100, -70, -7, 0)","[198.58864278047878, 0, 84]"
"(60, -60, 3, 0)","[-599.1233496032277, -828.0510060273725, 10]"
"(-49, 70, -1, -20)","[153.42771703547064, 0, 1]"
"(-43, 50, -7, 100)","[198.86336645039034, 0, 124]"
"(-20, 60, 3, 60)","[195.39355998449534, 0, 1617]"
"(-30, 50, 5, 50)","[194.71359418538998, 0, 1465]"
"(-40, 30, 8, 30)","[-828.8291781452244, 193.39167658749244, 1321]"
"(-43, 30, -9, 30)","[129.53230042216236, 0, 3]"
"(-47, 40, -8, 30)","[183.8091401971359, 0, 38]"
"(90, 40, -7, 0)","[196.11521125944333, 0, 878]"
"(80, 50, -5, 0)","[196.0207271324884, 0, 1478]"
"(60, 60, -1, 0)","[196.3882134871374, 0, 776]"
"(60, 60, 0, 0)","[196.72398087023393, -1085.9697629973973, 1478]"
"(40, 50, 4, 0)","[197.18559529935058, -881.6424793615171, 775]"
"(30, 30, 7, 0)","[198.01454829727862, -673.8352879252125, 776]"
"(-20, 80, 2, 170)","[199.8364971825195, -1427.4568421633267, 944]"
"(100, 120, 10, 0)","[199.92451017636083, 0, 830]"
"(-20, 70, -7, 50)","[199.83579258333566, 0, 97]"
"(-40, 90, -2, 70)","[199.81407359740194, 0, 97]"
"(-43, 90, 1, 70)","[199.8284461298959, 0, 97]"
"(-47, 70, -3, -10)","[198.73880480691275, 0, 1070]"
"(-10, 80, 1, 40)","[194.75868224909553, 0, 330]"
"(-30, 60, 6, 20)","[190.42350534042959, 0, 330]"
"(-43, 60, -8, 20)","[198.06814710483246, 0, 118]"
"(-40, 40, -8, 90)","[198.939656448082, 0, 14]"
"(20, 160, 3, 0)","[170.03507012800216, 0, 1]"
"(90, 170, -9, 0)","[-723.3861525930567, -1330.5485494854481, 22]"
"(90, 180, -8, 0)","[-666.898919558125, -1324.0462587275617, 149]"
"(40, 180, 5, 0)","[-1556.4704237565527, -2113.6746841918384, 292]"
"(30, 180, 6, 0)","[-2911.1971774215394, -1769.5450635815505, 74]"
"(30, 180, 7, 0)","[-2511.302474176409, -1769.5126822174127, 77]"
"(20, 170, 8, 0)","[169.99226917919702, 0, 1]"
"(-20, 40, -8, -10)","[199.63494298276004, 0, 529]"
"(-10, 80, 0, 0)","[199.82546413240937, 0, 623]"
"(100, -30, 9, 0)","[199.3084387553173, 0, 1108]"
"(-43, 60, -3, 50)","[199.6991935816605, 0, 101]"
"(-10, 50, -9, 90)","[199.22450346376672, 0, 248]"
"(-20, 70, -6, 110)","[199.54583346404195, 0, 440]"
"(-30, 80, -4, 120)","[198.82280311752712, 0, 248]"
"(-43, 60, -6, 100)","[199.43874495562022, 0, 450]"
"(100, 110, -4, 0)","[199.11788254329676, 0, 312]"
"(-49, 30, 9, 60)","[199.66132753011914, 0, 45]"
"(-10, 80, 0, 20)","[199.8018607768766, 0, 688]"
"(-10, 70, 1, 10)","[199.74805448278735, 0, 1139]"
"(-20, 70, 4, 10)","[199.77671056616413, 0, 418]"
"(-30, 60, 5, 0)","[199.70475235877586, 0, 1465]"
"(-30, 50, 6, -10)","[199.85725029256307, 0, 1139]"
"(-40, 30, 9, -30)","[-851.4300000000413, 199.6911508778515, 713]"
"(-43, 20, 10, -40)","[-851.4300000000413, 0, 1]"
"(-47, 10, 10, -50)","[169.90934983428042, 0, 1]"
"(-43, 60, -3, 40)","[199.8629530790094, 0, 401]"
"(-43, 40, -8, -50)","[199.64030683668813, 0, 805]"
"(-47, 50, -7, -50)","[199.76105445164114, 0, 490]"
"(-30, 90, -3, 70)","[199.79793000101046, 0, 93]"
"(-40, 90, -1, 80)","[199.80663389710372, 0, 266]"
"(-43, 90, 2, 70)","[199.7333645199692, 0, 56]"
"(-47, 80, 3, 70)","[199.73169861930555, 0, 199]"
"(-20, 30, 7, 90)","[-802.2825902598436, 198.2944017052975, 164]"
"(100, 110, -1, 0)","[197.4959667626664, 0, 595]"
"(-43, 80, -1, 150)","[198.19780569108025, 0, 332]"
"(-47, 80, 0, 150)","[198.09877620590038, 0, 332]"
"(100, 150, 1, 0)","[198.35082208262187, 0, 306]"
"(-20, 60, 4, 0)","[199.84738039783025, 0, 1200]"
"(-43, 40, -9, -20)","[199.75321385345384, 0, 749]"
"(-47, 50, -8, -10)","[199.74986563002525, 0, 605]"
"(-10, 80, 0, -60)","[197.94130663464142, 0, 115]"
"(-41, 40, 8, -100)","[64.15934311710555, 0, 1]"
"(-45, 30, 9, -110)","[68.8001235372368, 0, 1]"
"(-49, 20, 10, -120)","[74.5379719711616, 0, 1]"
"(20, -90, -8, 0)","[194.82492228082018, 0, 2]"
"(-10, 70, 0, 180)","[-865.5919199606624, -1176.423395992932, 401]"
"(-20, 70, 2, 180)","[-1021.6793722438736, -1371.0361774325397, 1062]"
"(-30, 60, 5, 180)","[-1043.5306145290633, -1299.3017555698348, 53]"
"(-40, 40, 7, 170)","[-1462.3909204912597, -1607.071307001018, 63]"
"(-41, 40, 8, 170)","[113.07870876068013, 0, 1]"
"(-45, 30, 9, 160)","[129.28882240217544, 0, 1]"
"(-49, 20, 10, 150)","[149.33166958116698, 0, 1]"
"(-10, 20, 6, 20)","[-851.3400000000414, 0, 1]"
"(-20, 10, 7, 10)","[169.96980127078498, 0, 1]"
"(-43, 70, -1, 160)","[198.0451491314342, 0, 195]"
"(-47, 70, 0, 160)","[198.05354561570036, 0, 195]"
"(-10, 80, -1, -10)","[199.71586954360643, 0, 582]"
"(-20, 80, 1, -20)","[199.69906638498674, 0, 733]"
"(-30, 70, 4, -20)","[199.65774460017997, 0, 582]"
"(-40, 60, 6, -40)","[199.60701960268065, 0, 733]"
"(-43, 40, 8, -50)","[199.47642640572167, 0, 430]"
"(-47, 30, 9, -60)","[-79.19461804880623, 199.53691411384875, 468]"
"(-10, 30, -9, 150)","[114.35652895898072, 0, 1]"
"(-30, 60, -4, 180)","[125.89953810755821, 0, 1]"
"(-49, 50, 8, 30)","[199.66865225466142, 0, 37]"
"(-41, 80, 1, 20)","[199.4119994452409, 0, 9]"
"(-45, 80, 2, 20)","[199.46439058437932, 0, 9]"
"(-43, 60, -7, 50)","[195.45747745355717, 0, 1113]"
"(100, 40, -7, 0)","[186.2932035006001, 0, 834]"
"(-47, 70, 4, -50)","[198.83445120577852, 0, 128]"
"(-40, 40, -8, 70)","[190.58657174984359, 0, 566]"
"(-43, 50, -6, 80)","[187.79524013978, 0, 314]"
"(-47, 60, -5, 90)","[186.00120712761452, 0, 373]"
"(-43, 50, -9, 0)","[199.80215869759286, 0, 53]"
"(-20, 90, -3, 60)","[199.57880800108182, 0, 1607]"
"(-40, 90, 2, 60)","[199.68099102431069, 0, 1607]"
"(-43, 70, 5, 50)","[199.81688425124918, 0, 1403]"
"(-47, 40, 7, 140)","[199.73843752245273, 0, 360]"
"(-43, 70, 0, 90)","[199.85206866451102, 0, 1039]"
"(-47, 70, 1, 90)","[199.7234582907795, 0, 1273]"
"(-43, 60, 4, 100)","[199.78924223677336, 0, 288]"
"(-47, 40, 7, 180)","[197.8421785072183, 0, 45]"
"(100, 170, 8, 0)","[195.55927455607375, 0, 471]"
"(90, 160, 9, 0)","[195.2075359567679, 0, 1859]"
"(100, 140, 5, 0)","[198.6406355234884, 0, 724]"
"(-20, 70, -6, 70)","[199.84085128263547, 0, 515]"
"(-10, 80, -4, 160)","[199.62203252214934, 0, 3238]"
"(-40, 80, 3, 160)","[199.51230586813406, -643.8099312437552, 4565]"
"(-43, 70, 5, 150)","[199.52718088275253, 0, 915]"
"(-47, 70, -5, 90)","[197.49642719587683, 0, 373]"
"(100, 90, -4, 0)","[183.92524106525542, 0, 744]"
"(-43, 50, -8, -10)","[199.7158119802847, 0, 87]"
"(-47, 50, -7, 0)","[199.75750956671268, 0, 224]"
"(-10, 40, 5, -30)","[155.84348308945835, 0, 1]"
"(-20, 50, 4, 180)","[-1207.6249959622878, -1294.1210479366218, 107]"
"(-30, 40, 5, 170)","[-1308.9322507883783, -1412.1279828089123, 82]"
"(-40, 40, -9, 170)","[-590.615071735846, -864.87198076868, 60]"
"(-43, 60, -7, 180)","[-556.5494579763173, -826.4100000000626, 45]"
"(-47, 60, -6, 180)","[-706.6354276387972, -1339.8358955554922, 88]"
"(90, 180, -5, 0)","[-758.9319559018903, -1552.469298052842, 320]"
"(60, 240, -4, 0)","[-950.9431160271315, -1241.8241945022742, 14]"
"(60, 240, -3, 0)","[-1093.6037183948285, -1217.7240044844323, 31]"
"(50, 240, -2, 0)","[-1138.6583318390237, -1136.9946705396387, 8]"
"(50, 240, -1, 0)","[-1252.1232739371544, -1868.80438854797, 14]"
"(40, 240, 0, 0)","[-1289.5155625608181, -2086.0991364571314, 9]"
"(40, 240, 1, 0)","[-1349.6195836178613, -1974.197695532401, 7]"
"(40, 240, 2, 0)","[-1398.8943450079576, -2034.5668281588926, 20]"
"(30, 240, 3, 0)","[-1623.501237400886, -1372.7434738215022, 4]"
"(-49, 40, 8, -70)","[163.69068758011883, 0, 3]"
"(-20, 50, -9, -70)","[199.54725286850854, 0, 103]"
"(-20, 60, -8, -60)","[199.51837059323634, 0, 294]"
"(-20, 70, -7, -50)","[199.54253436581348, 0, 252]"
"(-30, 80, -5, -40)","[199.42076724976826, 0, 265]"
"(-40, 80, -4, -40)","[199.38203425409984, 0, 103]"
"(-40, 90, -2, -30)","[199.45436338914612, 0, 252]"
"(-43, 90, -1, -30)","[199.3935767381555, 0, 265]"
"(-47, 90, 0, -30)","[199.28926472795303, 0, 265]"
"(100, 10, -2, 0)","[199.6681941143796, 0, 1097]"
"(-47, 60, -5, -30)","[199.6963337304345, 0, 472]"
"(-43, 70, 0, 70)","[199.76949270255582, 0, 1190]"
"(-47, 70, 1, 70)","[199.84974848617352, 0, 1471]"
"(-43, 70, -2, -20)","[199.47480172626445, 0, 72]"
"(100, -20, 0, 0)","[199.72257782522408, 0, 208]"
"(-47, 70, -4, 20)","[199.84125015565644, 0, 763]"
"(-43, 60, 4, 40)","[199.55002258197203, 0, 229]"
"(-43, 40, 8, 50)","[199.88802405234395, 0, 1861]"
"(-43, 40, -8, 50)","[197.3232161485977, 0, 111]"
"(-45, 70, -5, -40)","[198.0923156422076, 0, 4]"
"(-10, 40, 1, 110)","[178.73669100696335, 0, 2]"
"(100, 0, 2, 0)","[199.63448237222568, 0, 973]"
"(-20, 60, -8, 0)","[199.78891452053324, 0, 499]"
"(-10, 50, 3, -90)","[199.66654419732566, 0, 219]"
"(-10, 50, 4, -90)","[199.6338228009478, 0, 96]"
"(-20, 40, 5, -100)","[199.6613868047573, 0, 359]"
"(-20, 30, 7, -110)","[-851.0100000000417, 199.48001006328334, 44]"
"(-30, 20, 8, -120)","[-851.0100000000417, 0, 1]"
"(-30, 10, 9, -130)","[169.8813458420797, 0, 1]"
"(-43, 60, 6, -30)","[199.6864362277608, 0, 388]"
"(-40, 30, 7, -80)","[199.44537675498793, 0, 814]"
"(-40, 30, -9, -80)","[199.36353141678524, 0, 611]"
"(-43, 40, -8, -70)","[199.31078825995496, 0, 741]"
"(-47, 50, -7, -60)","[199.25081568118114, 0, 459]"
"(100, -60, -6, 0)","[199.1826122825768, 0, 521]"
"(-40, 90, -9, 100)","[-850.9500000000418, 0, 1]"
"(-41, 90, -8, 110)","[-850.9500000000418, 0, 1]"
"(-45, 100, -7, 110)","[-824.8165581295838, 0, 2]"
"(-43, 80, -5, 0)","[199.54055452572098, 0, 403]"
"(50, -80, 8, 0)","[-1195.8165016699622, -1101.5894829981787, 4]"
"(-43, 70, 0, 60)","[199.85444568660174, 0, 1149]"
"(-47, 70, 1, 60)","[199.84620793132575, 0, 1413]"
"(-43, 40, -7, 20)","[199.55001227421025, 0, 93]"
"(-43, 60, 4, 120)","[199.77924773657827, 0, 251]"
"(-40, 20, 7, -70)","[-739.7318226717093, 0, 1]"
"(-41, 80, 0, -20)","[186.50080082826855, 0, 6]"
"(-45, 80, 1, -20)","[190.75498656969242, 0, 6]"
"(-49, 80, 2, -20)","[199.5243455269075, 0, 5]"
"(-20, 70, 3, -40)","[199.45604587788935, 0, 1024]"
"(-20, 60, 4, -50)","[199.8121869015991, 0, 886]"
"(-30, 60, 5, -50)","[199.47194983417057, 0, 1154]"
"(-40, 40, 8, -70)","[199.64583278746485, 0, 970]"
"(-40, 30, 9, -80)","[-850.8600000000419, 199.34385046744993, 524]"
"(-43, 20, 10, -90)","[-850.8600000000419, 0, 1]"
"(-47, 10, 10, -100)","[169.55842870974254, 0, 1]"
"(-10, 60, 2, 170)","[-724.8586494804491, -1030.494597561677, 54]"
"(-41, 80, -5, 180)","[-503.3573901915868, -1192.4679097789349, 7]"
"(-45, 80, -4, 180)","[-620.5732838770634, -771.9000000001089, 4]"
"(-49, 90, -3, 180)","[-748.763438568775, -1344.8385286221774, 5]"
"(-47, 60, -7, 60)","[197.69968710305187, 0, 841]"
"(20, 80, -8, 0)","[-1630.0780380709593, -1847.9640762180097, 6]"
"(-10, 80, 0, 100)","[199.26376406239928, 0, 252]"
"(-41, 40, 8, 60)","[167.3151046136631, 0, 2]"
"(-45, 30, 9, 50)","[180.0208630438841, 0, 2]"
"(-49, 20, 10, 40)","[191.47227502592818, 0, 2]"
"(-40, 30, -9, -90)","[199.2791411058757, 0, 31]"
"(-40, 40, -8, -80)","[98.84080324193155, 0, 3]"
"(-40, 50, -7, -80)","[199.6511109551587, 0, 539]"
"(-43, 60, -6, -70)","[199.1954874991086, 0, 491]"
"(-47, 60, -5, -60)","[199.70170305667395, 0, 224]"
"(100, -60, -4, 0)","[199.62920364109243, 0, 277]"
"(90, -60, -3, 0)","[199.31136665906953, 0, 433]"
"(90, -60, -2, 0)","[199.6855032356724, 0, 424]"
"(80, -60, 1, 0)","[199.67738600111528, 0, 340]"
"(-43, 70, -3, -20)","[198.31189988332468, 0, 1384]"
"(-47, 70, -2, -20)","[198.3506238352481, 0, 1199]"
"(-30, 60, 5, -40)","[199.7189405000527, 0, 1345]"
"(-43, 40, -9, -50)","[199.75621182371466, 0, 145]"
"(-47, 50, -8, -40)","[199.7510613594398, 0, 254]"
"(-47, 70, -5, 130)","[197.64247632263232, 0, 96]"
"(100, 130, -4, 0)","[197.60076225006202, 0, 71]"
"(-20, 80, -1, -60)","[198.69042087921198, 0, 55]"
"(-40, 70, 4, -70)","[198.8996608671668, 0, 55]"
"(-43, 50, 7, -80)","[183.97674406124378, 0, 90]"
"(-47, 40, 8, -90)","[197.92727744276735, 0, 101]"
"(90, -100, 9, 0)","[-109.06496503697787, 122.70823708415756, 80]"
"(-41, 60, -7, 10)","[176.62748440355793, 0, 2]"
"(-45, 60, -6, 20)","[199.70598793734925, 0, 12]"
"(-49, 70, -5, 20)","[199.69175613179874, 0, 10]"
"(-45, 80, -2, 100)","[173.06393478683555, 0, 2]"
"(-47, 50, 7, -10)","[199.82075695693948, 0, 863]"
"(100, -20, 8, 0)","[198.6360794342051, 0, 909]"
"(-47, 50, 8, 20)","[199.45581776747142, 0, 2027]"
"(-41, 50, -8, 90)","[176.97216339394774, 0, 3]"
"(-45, 60, -7, 100)","[150.8392564021862, 0, 3]"
"(-49, 60, -6, 100)","[197.84236322871072, 0, 4]"
"(70, 120, -2, 0)","[199.5838923774924, 0, 172]"
"(60, 120, 1, 0)","[199.38082988073364, 0, 437]"
"(40, 100, 6, 0)","[199.48532047945375, 0, 437]"
"(-47, 50, -8, 10)","[199.8117094075467, 0, 170]"
"(-47, 80, -1, 20)","[199.70756277686584, 0, 708]"
"(100, 20, 0, 0)","[199.76755146441494, 0, 382]"
"(-20, 40, -8, 50)","[199.75016537466274, 0, 528]"
"(-20, 80, -5, 140)","[199.43417097868837, 0, 238]"
"(-20, 80, -4, 150)","[199.3135516918927, 0, 1890]"
"(-40, 90, -1, 150)","[198.22343407901778, 0, 123]"
"(-40, 90, 0, 150)","[199.42122426065743, 0, 238]"
"(-47, 80, 3, 150)","[198.54250161074776, 0, 59]"
"(-10, 70, 0, 150)","[-335.59225144011816, -581.0731544936054, 307]"
"(-10, 70, 1, 150)","[-13.028705665331195, -811.5600000000752, 211]"
"(-20, 60, 4, 140)","[12.995648790726534, -1094.5611674370743, 264]"
"(-30, 50, 6, 130)","[77.58031568114356, -1118.6874159433073, 186]"
"(-40, 40, -9, 120)","[-220.2492839657862, -285.0330517039246, 134]"
"(-41, 50, -8, 130)","[96.85753628054702, 0, 1]"
"(-49, 60, -6, 140)","[111.26996017566334, 0, 1]"
"(-20, 90, 0, 0)","[199.57421295887775, 0, 980]"
"(-30, 40, -7, -10)","[199.6005728577657, 0, 15]"
"(-47, 60, -2, 10)","[199.5310506277349, 0, 15]"
"(100, 120, 8, 0)","[199.88000478386508, 0, 2003]"
"(-30, 70, -5, -50)","[199.17265304400945, 0, 1035]"
"(-40, 70, -3, -50)","[199.68858125199037, 0, 1112]"
"(-43, 80, -1, -40)","[198.9071840090312, 0, 563]"
"(-47, 80, 0, -40)","[198.77255841592006, 0, 563]"
"(-47, 40, -7, -40)","[199.8229338584091, 0, 36]"
"(-40, 80, -9, 100)","[8.505000000000422, 0, 1]"
"(-43, 90, -8, 110)","[-850.5000000000421, -848.250000000044, 2]"
"(-47, 100, -7, 110)","[-850.5000000000421, 0, 1]"
"(100, 120, -6, 0)","[199.20348711767355, 0, 394]"
"(-41, 80, -3, 20)","[122.1438517785699, 0, 1]"
"(-45, 80, -2, 20)","[140.65182753878364, 0, 1]"
"(-49, 80, -1, 20)","[163.5592548996458, 0, 1]"
"(-20, 50, 3, -90)","[199.49288669507402, 0, 273]"
"(-40, 50, -8, -90)","[199.29332760213933, 0, 420]"
"(-40, 60, -7, -80)","[199.4906837745298, 0, 358]"
"(-43, 70, -5, -70)","[199.47330788341327, 0, 175]"
"(-47, 70, -4, -60)","[199.3637617421246, 0, 546]"
"(100, -60, -3, 0)","[199.48091811796047, 0, 194]"
"(90, -60, -1, 0)","[199.49594265100916, 0, 290]"
"(80, -60, 0, 0)","[-59.384906910500206, 199.69820288500978, 614]"
"(80, -60, 2, 0)","[-245.98736423843545, 199.73555712558272, 649]"
"(-20, 60, 3, -60)","[199.65787526868235, 0, 798]"
"(-30, 50, 5, -70)","[199.56144546683646, 0, 772]"
